#{"t_start": 1779171662.9262993, "env_id": "None"}
r,l,t
221.558909,105,44.484511
222.025872,104,44.549134
221.511026,105,44.615643
221.331437,104,44.680152
221.675072,104,44.749664
221.873616,105,44.817664
221.792055,105,44.885177
221.0874,103,44.949688
222.184228,105,45.016688
222.010746,105,45.733289
221.728397,104,45.798796
221.131905,103,45.864305
222.205934,105,45.929306
221.695648,105,45.995818
222.545095,105,46.061348
222.38253,105,46.127329
221.626939,105,46.193835
222.278795,106,46.261345
221.806488,105,46.32835
221.710466,103,47.043324
222.266454,105,47.111326
221.561558,103,47.176836
222.000974,105,47.243348
222.233441,104,47.310347
222.855177,106,47.377859
222.59695,108,47.446482
221.867047,105,47.51348
222.610932,105,47.581267
222.319043,105,47.648779
222.118473,104,48.364083
222.073642,105,48.431073
222.128348,104,48.495579
221.877892,104,48.562212
222.272731,106,48.629982
221.682213,103,48.694535
222.110386,105,48.762131
221.985401,104,48.828133
222.476759,106,48.895641
222.420134,106,49.614836
221.832716,103,49.680267
221.981506,104,49.746775
221.595836,104,49.811773
222.236751,104,49.876817
222.141669,104,49.940327
222.296913,106,50.008327
222.000809,105,50.074836
222.751397,105,50.140347
221.94145,104,50.205347
222.021366,104,50.928021
222.683471,106,50.994539
222.110378,104,51.058561
222.81223,106,51.126109
222.129925,104,51.186615
221.984272,103,51.250217
222.971514,106,51.316124
222.092337,105,51.382632
222.066084,104,51.449143
222.792235,106,51.516143
222.51329,105,52.230842
221.395291,104,52.297348
221.472777,104,52.363842
221.846163,103,52.428845
222.097968,104,52.496282
221.804533,104,52.561918
221.898746,104,52.626431
221.61476,103,52.690936
222.371398,104,52.756962
221.754902,104,52.82296
222.460883,105,53.542546
222.726681,105,53.6085
221.875612,104,53.675012
221.853635,104,53.741523
221.897376,103,53.806157
222.142663,104,53.871666
222.124714,104,53.937669
222.214046,104,54.004176
221.978773,104,54.070688
222.263177,105,54.137691
222.515753,105,54.851791
221.860765,104,54.917794
222.377896,105,54.982302
222.504589,106,55.049909
221.37432,103,55.115569
222.307408,104,55.181892
222.101519,105,55.246909
222.483139,105,55.313909
222.352655,105,55.381421
221.66804,103,56.097738
222.199813,104,56.164248
222.133055,105,56.231253
222.116575,105,56.298758
221.890313,104,56.364268
221.697962,103,56.429271
222.430259,104,56.494781
222.105047,104,56.560496
221.719098,104,56.626913
221.391802,103,56.693418
222.567658,106,57.409616
222.306354,104,57.474627
221.898188,104,57.540134
222.223248,104,57.605137
222.51443,105,57.671652
221.861741,104,57.737654
222.131665,104,57.804161
221.64119,103,57.869673
222.558263,105,57.935686
222.331505,105,58.002197
222.158968,105,58.719794
221.728632,103,58.783303
222.397281,106,58.850835
221.337142,102,58.915832
221.364502,102,58.980341
222.367864,104,59.044854
221.461332,102,59.109853
221.855478,103,59.175361
222.138984,104,59.241872
221.269548,102,59.306873
222.238036,105,60.031439
221.897763,103,60.097945
222.350544,104,60.163459
221.779539,103,60.227461
221.469679,102,60.291969
221.728729,104,60.357481
221.775272,103,60.421483
222.412984,105,60.487992
221.773742,103,60.553011
221.744526,103,60.619014
221.587655,103,61.336669
222.208439,103,61.403176
222.252817,104,61.467686
222.065072,103,61.533689
221.653758,104,61.600697
222.068274,104,61.666253
222.225989,105,61.732861
221.895251,103,61.79837
222.332527,104,61.863883
221.77021,103,61.928886
221.841896,104,62.648027
222.208077,104,62.714025
221.655233,102,62.777538
222.119366,103,62.842047
222.069504,103,62.90705
222.03544,104,62.973565
221.770577,103,63.039567
221.799727,104,63.105078
221.605364,102,63.472133
221.688244,103,63.536788
222.322164,105,64.25455
222.086063,105,64.321436
222.354157,105,64.387949
221.87811,104,64.454003
221.99607,103,64.518625
222.776712,105,64.584649
222.530085,105,64.651161
221.980611,103,64.716161
221.697613,103,64.781673
222.222503,104,64.848183
222.539377,105,65.565834
222.023514,103,65.631742
222.225943,104,65.697929
221.988977,104,65.764012
222.108341,104,65.831106
221.210026,102,65.896856
221.795148,103,65.962235
222.113477,104,66.027295
222.104129,104,66.093805
222.248287,104,66.808564
222.221121,103,66.874078
222.141619,104,66.940082
222.269938,104,67.0062
222.067935,104,67.072711
222.272403,104,67.139715
222.857994,105,67.20522
222.320479,104,67.27177
222.553068,105,67.338794
222.686952,105,67.405305
221.590518,102,68.121343
221.955377,104,68.188426
222.57993,104,68.253935
222.553105,105,68.321934
222.029962,103,68.387447
221.655133,102,68.452958
221.265348,102,68.515468
222.474508,104,68.58295
222.31026,104,68.647461
222.351791,104,68.71346
221.508852,103,69.42627
222.612363,105,69.493779
221.89708,104,69.562292
22.2498,500,69.879388
221.630261,103,69.944895
222.551752,105,70.008898
221.400556,102,70.727498
221.730051,103,70.792011
222.305008,104,70.858521
222.394804,104,70.924523
222.377974,104,70.991035
221.403961,103,71.057545
222.263102,103,71.122611
221.971954,103,71.18812
222.616267,104,71.253635
221.880239,103,71.317634
222.363538,104,72.034745
222.376341,104,72.100254
222.670132,105,72.166766
222.476291,105,72.234766
222.333833,103,72.300816
222.810364,105,72.367327
222.722423,104,72.434498
222.571788,104,72.500055
222.72968,105,72.566176
222.432566,104,72.631834
222.584768,104,73.346435
222.886381,106,73.412435
221.798949,104,73.47904
222.589748,105,73.546552
222.194467,104,73.612782
222.638476,105,73.679519
222.273411,104,73.744522
222.338374,105,73.811027
222.817132,105,73.878335
222.660176,105,73.944423
222.868373,105,74.661303
222.415849,104,74.726808
222.49103,104,74.792407
222.214313,104,74.858916
222.485914,105,74.925916
222.243491,105,74.992425
222.147686,104,75.057933
222.472302,105,75.123933
222.562424,105,75.189442
222.566978,105,75.898363
222.617997,104,75.964871
222.67091,105,76.03238
221.952534,103,76.097392
222.527881,105,76.164903
222.360475,104,76.230993
223.507967,107,76.300504
22.904212,500,77.264555
222.358241,104,77.329555
223.184649,106,77.396066
222.629862,105,77.462648
222.814119,106,77.528648
223.600503,107,77.596637
223.151996,106,77.663145
223.137109,105,77.729147
222.541155,104,77.794654
223.541382,107,78.511334
222.570084,105,78.578846
222.655245,104,78.645849
223.121338,106,78.7129
222.874443,106,78.778409
222.837482,105,78.844429
223.160851,106,78.910341
222.76362,105,78.977901
223.049728,106,79.043413
223.024724,104,79.109917
222.748959,105,79.831809
222.994391,106,79.899308
222.749607,105,79.96582
222.848886,105,80.032818
222.820928,104,80.099328
222.782187,105,80.165836
223.037886,105,80.232849
222.174773,103,80.296358
222.556769,104,80.361869
222.80973,105,80.427868
222.04882,103,81.143031
221.984643,103,81.207539
-3.659236,500,81.520065
222.320159,105,81.586579
222.646625,104,81.65274
222.799938,105,81.720742
222.679913,106,82.437444
222.38131,104,82.503951
222.117161,105,82.568601
222.337197,104,82.632106
222.82894,105,82.699614
222.611461,104,82.766124
223.072905,105,82.832124
222.804844,105,82.898854
221.889216,104,82.964555
222.440232,105,83.031567
222.598179,105,83.747707
222.844254,105,83.813306
222.227793,103,83.876814
221.868392,102,83.941818
221.598747,103,84.006323
222.248409,103,84.070834
222.907505,105,84.137836
222.056865,104,84.202343
222.538957,105,84.268941
222.023334,103,84.982947
222.337225,103,85.048947
222.259491,104,85.114454
221.998864,103,85.179962
222.781149,105,85.245964
222.581459,105,85.312471
221.628353,104,85.379641
221.36364,102,85.443709
221.823044,103,85.507721
222.603134,104,85.573647
222.215571,103,86.292575
222.093432,103,86.357086
221.264298,103,86.423086
221.793153,103,86.488598
222.879333,105,86.554187
221.842911,105,86.62067
222.609483,104,86.687037
221.814418,102,86.751542
222.199216,104,86.816545
222.043435,103,86.880054
221.481917,104,87.601269
222.352326,104,87.668117
222.269839,105,87.734115
222.461006,104,87.800623
221.605891,103,87.866132
222.32197,104,87.931132
221.461069,102,87.994644
222.517659,104,88.058152
222.89061,105,88.125152
222.232235,106,88.192662
222.543876,104,88.906497
222.623,105,88.972008
222.591658,104,89.038009
222.656457,105,89.103518
221.653751,103,89.170026
222.660322,104,89.236025
222.945235,106,89.303535
222.063533,103,89.369043
222.991335,105,89.434403
222.857286,105,89.500915
222.529626,105,90.231296
222.65384,104,90.296806
222.376541,103,90.362317
222.509776,104,90.428318
222.524938,104,90.493827
222.288734,103,90.558965
222.566588,104,90.624964
222.212632,103,90.690481
222.351566,104,90.756989
222.278854,103,90.820987
222.098536,103,91.537101
223.078724,106,91.602118
222.804661,105,91.668144
222.404437,104,91.735144
221.952053,102,91.800655
222.281126,103,91.866499
222.635442,104,91.933084
222.488396,104,91.999649
222.189824,104,92.065161
222.223541,103,92.130159
222.413496,104,92.847355
222.421094,104,92.911861
222.658418,105,92.978372
222.202131,103,93.044376
222.257896,104,93.110881
222.15303,104,93.177391
222.853838,105,93.244394
222.451948,104,93.310902
222.018703,103,93.375408
223.499545,107,94.094888
222.297466,104,94.160482
222.941465,105,94.226482
222.628489,105,94.291992
222.123116,104,94.357507
222.829024,105,94.422508
221.978852,103,94.487019
222.639583,105,94.554849
222.828649,104,94.621866
222.101072,104,94.687375
45.185747,500,95.651617
223.321653,106,95.719123
222.695333,105,95.785635
222.733903,105,95.852639
222.847969,105,95.920146
222.69088,105,95.986661
222.747236,105,96.712564
222.657051,105,96.779075
222.375242,104,96.846078
221.929672,102,96.910236
221.611559,102,96.974366
222.112329,103,97.041371
222.837815,105,97.105876
222.545603,105,97.172389
222.210266,103,97.236976
223.173341,106,97.303487
221.675052,103,98.019858
223.068031,106,98.087369
222.318089,104,98.153373
222.426756,104,98.219882
222.664372,104,98.287396
222.091572,103,98.353616
222.041452,104,98.419183
222.410104,104,98.4852
222.702599,104,98.550321
222.515892,104,98.615798
222.915823,105,99.334383
223.016985,105,99.401898
222.298575,103,99.467409
222.48675,104,99.533411
222.585372,104,99.599918
222.665855,104,99.665022
222.477722,103,99.730039
221.818693,103,99.796241
222.058034,103,99.861751
222.735147,105,99.927751
222.791399,104,100.649509
222.046982,103,100.715022
222.170487,103,100.781533
222.255649,103,100.846704
223.152853,106,100.914213
222.632636,104,100.979726
223.331862,106,101.047731
222.107795,103,101.11281
222.350554,104,101.178323
222.425832,103,101.244326
222.149877,103,101.959467
222.68655,104,102.024508
221.60177,102,102.09002
222.185387,103,102.157025
222.282643,103,102.222534
222.208481,103,102.288048
221.883218,103,102.354053
221.841309,102,102.423247
221.781067,103,102.526232
222.716156,104,102.595746
221.860487,103,103.350533
222.460568,104,103.416582
221.851271,102,103.47869
222.090736,103,103.544692
222.158787,103,103.610257
222.553747,104,103.676764
222.788563,104,103.742764
223.385241,106,103.80991
221.883706,102,103.876014
222.712797,104,104.591584
221.3078,102,104.656588
222.022352,103,104.72171
222.28785,103,104.787763
222.200641,103,104.852026
221.784445,102,104.916528
222.686305,104,104.980549
221.621048,102,105.043551
222.002188,103,105.110065
222.169859,103,105.175604
221.49201,102,105.883681
222.335035,104,105.949686
222.601488,104,106.015751
221.754294,103,106.081803
221.706497,102,106.146806
221.629134,103,106.21196
222.442423,104,106.278472
221.959939,103,106.344474
221.402421,103,106.409982
222.020144,104,106.47616
221.810109,102,107.18569
222.04735,103,107.251695
222.590628,104,107.31688
222.118719,103,107.380934
221.252189,101,107.443953
222.464675,103,107.508997
-3.456148,500,108.473932
45.138948,500,108.789085
222.418844,104,108.856087
222.529324,104,108.922192
222.237299,103,108.988251
222.212984,103,109.054254
222.181475,104,109.772756
222.567708,105,109.839756
222.374636,103,109.906634
221.955703,103,109.972146
222.406901,104,110.037146
222.502055,104,110.101657
222.613386,104,110.168168
222.533815,104,110.234168
222.752119,104,110.298681
222.150191,103,110.362184
222.215248,104,111.076916
221.814377,102,111.141917
222.30629,103,111.207426
221.600411,102,111.271938
222.070937,103,111.335659
222.043584,102,111.39922
221.381769,102,111.462795
222.025621,102,111.526798
222.315458,103,111.591111
221.751015,103,111.655112
221.004958,102,112.372993
221.780901,103,112.437993
221.43326,102,112.50351
222.1985,103,112.569128
222.825583,105,112.636207
222.193027,103,112.701717
222.102349,102,112.766226
222.85832,105,112.833228
222.268401,103,112.897712
222.045748,103,112.961715
222.334894,104,113.682196
221.968025,103,113.746196
222.152875,103,113.811707
222.140942,103,113.877217
222.298923,103,113.942217
222.513514,104,114.008726
221.918679,103,114.074234
222.265712,104,114.137236
222.194753,104,114.203279
222.788849,104,114.268788
222.652695,104,114.989486
222.420412,103,115.054505
222.74928,105,115.121009
222.504083,104,115.186518
222.488248,103,115.251522
222.66878,104,115.315029
221.523587,102,115.379536
222.10458,103,115.444536
221.374604,103,115.509045
222.403486,104,115.576162
222.748681,104,116.295952
222.212841,102,116.360956
222.029293,103,116.427123
222.02929,102,116.491636
22.643698,500,116.806782
222.558222,104,116.873291
222.578501,105,117.598465
222.31202,103,117.66347
222.067534,103,117.728982
222.497125,103,117.796328
222.059831,103,117.860885
222.191427,103,117.926898
222.673735,104,117.991408
222.262878,103,118.057412
221.909808,102,118.121918
222.633922,103,118.186427
222.223012,103,118.901681
221.330965,102,118.966189
221.907758,103,119.031192
221.941597,103,119.096704
221.80691,103,119.161126
222.010475,104,119.226288
221.545314,105,119.292796
222.678788,104,119.358799
221.905923,103,119.423304
222.542575,104,119.488817
222.007594,103,120.213088
221.869731,102,120.278594
222.186869,102,120.342594
222.719787,104,120.408646
222.525806,104,120.475155
222.140386,103,120.539666
222.358286,103,120.604961
221.578291,103,120.67109
222.494931,103,120.737089
222.132864,103,120.802602
222.537341,104,121.522222
222.29777,104,121.587794
222.055934,103,121.652797
221.801923,102,121.718304
221.755222,102,121.782815
221.735949,102,121.846815
221.025064,102,121.912324
222.504109,103,121.975892
222.081814,103,122.041904
222.279364,103,122.108047
222.050083,102,122.825766
222.551098,104,122.891279
222.56555,103,122.956281
222.921994,105,123.022786
222.577908,104,123.087294
222.423625,104,123.151294
221.981243,102,123.215805
222.865783,105,123.282319
222.330534,103,123.347318
222.189294,103,123.412485
222.287689,104,124.124046
222.762668,105,124.191555
223.240698,106,124.25958
222.542653,104,124.325219
222.694742,104,124.392243
222.651423,104,124.456245
222.760254,104,124.521264
222.911062,105,124.587842
222.484436,104,124.653847
223.080873,105,124.720354
222.235797,103,125.43335
222.349896,104,125.497864
221.823757,102,125.561865
222.155931,103,125.627867
222.257781,103,125.692375
222.666374,105,125.759379
222.697299,104,125.824884
222.639757,104,125.891396
222.672518,104,125.957398
222.228857,103,126.673514
223.190545,106,126.738514
222.890176,105,126.805026
222.425531,104,126.871533
222.622536,104,126.937536
222.991102,105,127.004095
222.769866,104,127.070605
223.018348,105,127.442764
222.198494,103,127.507882
221.966641,102,127.572916
222.497915,104,128.282002
222.319631,103,128.348001
222.846007,104,128.412517
221.986641,102,128.475022
222.44824,103,128.538533
222.20139,104,128.605373
222.436363,103,128.670943
222.525956,104,128.73645
222.347689,103,128.80096
222.704144,105,128.867965
222.624236,104,129.582409
222.34799,104,129.647407
222.318561,104,129.712919
222.401514,104,129.779426
222.985051,105,129.844428
222.362747,103,129.909937
222.583285,104,129.976447
222.545845,105,130.04245
221.900286,103,130.108959
44.544035,500,131.07525
222.359198,103,131.14025
222.374183,104,131.206312
222.708879,105,131.272824
221.797773,103,131.337824
221.840735,103,131.403335
222.822868,105,131.470338
222.476172,104,132.186856
223.005108,105,132.253856
222.836899,105,132.321366
221.741923,102,132.385878
222.542629,104,132.451875
221.946508,103,132.51744
222.676324,104,132.58195
222.674226,104,132.646948
221.697923,103,132.71246
222.677488,104,132.778969
223.450877,106,133.498263
222.474798,103,133.563266
44.137136,500,133.876298
222.996267,105,133.943299
222.193092,103,134.008806
221.857888,102,134.075314
222.628567,104,134.786186
221.706529,102,134.850184
223.001374,104,134.914694
222.945598,105,134.980206
222.269888,103,135.044425
222.336813,103,135.109581
222.466655,103,135.173186
222.261008,103,135.239186
222.188971,103,135.305696
222.467584,104,135.3722
222.522564,104,136.086077
222.699158,104,136.153077
221.998414,103,136.217588
222.708387,104,136.285103
222.15002,103,136.350098
222.64179,104,136.416611
222.237216,103,136.48312
222.486838,103,136.54674
222.473263,105,136.612752
223.073144,105,136.680263
222.710947,104,137.397996
222.299049,103,137.463071
44.905466,500,137.777139
222.404407,103,137.842139
222.205409,102,137.90765
222.585357,104,137.97316
223.05287,105,138.688406
223.446553,106,138.756421
222.918323,105,138.822929
222.382024,103,138.889083
222.521178,103,138.954083
222.913757,105,139.020189
222.050919,102,139.085289
223.071047,106,139.153289
222.745885,104,139.220799
222.939472,105,139.286312
222.187337,103,140.004253
222.650036,104,140.070254
223.057285,105,140.139285
223.405429,106,140.205794
222.202679,103,140.270795
222.603913,104,140.337301
221.99967,102,140.40281
222.109352,103,140.468813
222.12576,103,140.534421
222.943177,105,141.248685
222.952913,105,141.314194
222.89539,104,141.379705
222.08746,103,141.444707
222.792557,104,141.511233
222.469747,103,141.575944
223.208218,106,141.642998
221.691341,102,141.709015
222.912105,105,141.775525
222.929692,105,141.843527
222.529048,103,142.559408
222.650205,104,142.624011
222.73796,104,142.68752
222.574679,104,142.75252
222.050086,103,142.818033
222.575976,104,142.882627
223.202546,105,142.949643
222.723691,104,143.015677
222.696761,104,143.081189
222.748197,104,143.148189
222.337105,104,143.866786
222.484228,103,143.932296
222.933116,104,143.997809
222.54179,103,144.06381
44.567022,500,144.380868
222.08834,102,144.444869
222.202474,103,145.161622
222.059293,103,145.226703
222.83567,104,145.293787
222.091969,102,145.357787
223.156357,105,145.424842
222.541442,104,145.489352
-3.315848,500,146.458667
222.595018,104,146.524308
222.331256,103,146.589336
221.940311,103,146.654339
222.455611,103,146.717851
222.294682,103,146.783031
223.221299,105,146.849029
222.831199,104,146.915096
222.724344,104,146.982207
222.524074,103,147.046859
222.690297,104,147.760784
222.427826,103,147.826861
222.205099,103,147.892917
223.179404,105,147.958918
222.711373,104,148.027038
222.24559,103,148.091559
222.668878,104,148.159181
222.28267,103,148.223693
222.663592,104,148.290202
222.610724,104,148.355202
222.171032,102,149.070889
221.469525,102,149.135942
222.644514,104,149.203023
22.328237,500,149.521672
222.260475,104,149.588573
222.570946,103,149.653622
222.490313,103,150.377492
222.069106,102,150.442997
222.626617,104,150.509628
222.191406,103,150.574636
221.862279,103,150.641204
222.125348,103,150.705715
222.763755,104,150.770719
221.996378,102,150.834225
222.498433,103,150.900737
222.822204,104,150.965741
222.359903,103,151.678078
222.230456,103,151.744584
222.020067,103,151.809692
222.482376,103,151.874738
221.987962,102,151.938244
223.035516,105,152.004822
222.360971,103,152.070917
222.396727,103,152.135334
221.481781,102,152.197845
222.594234,104,152.263844
223.092181,105,152.984279
222.757361,104,153.050279
222.405162,103,153.116433
223.013916,105,153.181944
222.851467,105,153.246943
222.961736,105,153.312454
222.20053,103,153.377457
222.917161,105,153.442965
222.757794,104,153.508475
222.513514,104,153.573475
223.117798,105,154.290699
222.500589,103,154.356699
222.360506,103,154.422212
222.879478,104,154.48872
222.943346,105,154.552728
222.258525,103,154.617883
222.786017,104,154.683896
223.004718,104,154.750896
222.395819,103,154.815409
223.054647,105,154.88176
222.983635,105,155.597373
223.459464,106,155.664372
222.798833,104,155.72988
222.75359,104,155.795392
222.853507,104,155.861393
222.328794,103,155.927902
222.307029,103,155.993944
222.785936,104,156.058944
222.474116,104,156.125453
222.605721,104,156.189961
223.176363,105,156.911131
222.665405,104,156.977196
223.161684,105,157.043702
222.538706,103,157.109214
222.89583,104,157.175222
222.359443,103,157.238617
222.82792,105,157.303128
222.766721,104,157.369129
222.452901,103,157.433655
223.021602,105,158.153253
223.308941,105,158.220274
222.451928,103,158.284781
222.615438,104,158.349782
222.518373,103,158.414838
222.85951,104,158.480839
222.427498,103,158.546448
223.001865,106,158.614425
223.035992,105,158.680426
222.707965,104,158.745935
223.28349,105,159.46745
222.696585,104,159.533115
222.684151,105,159.600128
222.624675,104,159.664129
222.297663,102,159.728638
222.593361,103,159.794149
222.542331,103,159.858149
223.126209,105,159.925659
222.207382,102,159.991174
223.186104,105,160.057175
222.618571,104,160.779767
222.521963,103,160.844503
222.761329,104,160.911013
222.498805,104,160.97879
223.076345,104,161.044079
222.305204,103,161.109145
222.36096,103,161.175653
223.105306,105,161.242161
222.419075,103,161.307394
222.501159,104,161.374398
223.142619,105,162.097908
222.689382,104,162.163908
222.366441,104,162.231418
222.658896,104,162.296929
222.800719,105,162.363946
222.411638,103,162.430456
222.586259,104,162.495969
222.636853,105,162.56256
221.902768,102,162.628069
222.586816,103,162.693578
222.347418,103,163.406771
222.86727,104,163.471778
222.920156,105,163.538285
222.937479,104,163.6049
222.268943,103,163.669898
222.047541,103,163.735417
222.683812,103,163.800928
222.83469,104,163.86491
222.526755,103,163.931508
222.62071,103,163.99693
222.310281,103,164.711757
222.190353,103,164.778762
222.252752,103,164.842271
222.439357,103,164.906843
222.653178,104,164.971845
222.13481,102,165.036352
222.713089,104,165.1004
222.120061,102,165.1644
222.506615,103,165.229912
222.082256,102,165.294426
222.595735,104,166.015546
222.89655,104,166.080549
221.409295,101,166.145059
222.848226,105,166.211566
222.046637,102,166.27757
222.117151,102,166.342074
222.618516,103,166.407583
222.959558,105,166.474586
222.360907,103,166.540616
221.937728,103,166.606214
222.979361,104,167.325136
222.008699,102,167.38974
222.006272,102,167.454756
222.683461,104,167.521187
222.591442,103,167.586081
222.354021,103,167.651325
222.828192,104,167.717836
222.580806,104,167.783837
222.475996,103,167.849344
223.255899,105,168.565738
222.76869,104,168.632248
222.388806,103,168.696848
222.318552,103,168.76185
222.620078,103,168.828362
222.434134,103,168.893874
222.519806,104,168.959876
222.340057,103,169.025894
222.347345,103,169.091406
45.239662,500,170.059211
223.049126,105,170.12672
222.707965,104,170.193229
222.623289,103,170.259229
222.900978,104,170.324737
222.549491,104,170.391253
222.368405,103,170.457254
222.007822,102,171.171481
222.445088,103,171.237992
222.654005,104,171.303501
223.108229,105,171.369501
222.817114,104,171.435015
223.101428,105,171.502523
222.585934,104,171.567523
222.306833,103,171.634032
222.077311,103,171.700068
221.956678,103,171.765067
222.768223,104,172.483179
222.440948,103,172.549782
222.137211,102,172.614798
222.174508,103,172.6798
222.358693,102,172.74331
221.92944,102,172.807819
222.26643,103,172.873714
-2.537615,500,173.841358
222.927352,104,173.904867
222.472879,103,173.970305
222.22685,103,174.03588
222.099199,102,174.100901
222.525135,104,174.166899
222.711929,104,174.233411
222.958288,104,174.298918
