#{"t_start": 1779171662.9283006, "env_id": "None"}
r,l,t
222.693933,105,73.872331
222.857102,106,73.939424
222.83819,105,74.656249
222.411557,104,74.721807
221.776624,102,74.786407
222.81554,105,74.853917
45.246719,500,75.168441
45.317708,500,76.129391
222.594721,105,76.196902
222.537912,104,76.263506
222.968352,106,76.331508
222.855878,105,76.398013
222.482848,104,76.463524
223.039107,106,76.528611
222.474724,103,77.244046
223.407704,108,77.310553
222.945988,106,77.377062
223.718718,108,77.44509
223.298619,107,77.512646
223.262809,107,77.580635
223.136492,106,77.648144
223.540723,107,77.714145
223.195784,107,77.781653
222.688647,105,78.497828
222.593629,105,78.564845
222.382118,104,78.631847
223.085584,105,78.698898
222.970859,105,78.76341
222.271209,104,78.828515
223.158759,106,78.895341
222.611901,105,78.961898
222.849741,106,79.027408
223.339568,106,79.094917
222.758496,105,79.816721
223.469697,107,79.885307
223.1868,107,79.952819
222.876041,105,80.020817
223.062095,106,80.087327
222.588904,104,80.153836
222.040039,103,80.219343
222.946902,106,80.284357
222.843022,105,80.351869
222.294081,103,80.414867
222.724978,104,81.130524
222.655953,104,81.196536
223.330827,107,81.264045
222.211442,104,81.328046
221.945921,103,81.392555
222.075662,104,81.459064
223.062349,106,81.525064
222.183312,103,81.590578
222.451954,105,81.656739
222.332948,103,81.722739
222.958657,105,82.439444
222.691742,104,82.505952
222.852867,104,82.570105
222.159307,103,82.633107
222.329845,103,82.698614
222.176231,103,82.765122
222.799066,105,82.831122
222.493171,105,82.897851
222.0693,103,82.963552
222.044783,104,83.028567
222.910458,105,83.744706
222.506883,104,83.809213
222.725596,104,83.873814
222.135724,104,83.940815
221.821264,102,84.004322
221.696754,102,84.068833
222.516292,104,84.134835
222.639069,104,84.199341
222.513067,104,84.26494
222.1773,104,84.979943
221.575242,102,85.044948
222.125367,103,85.109453
222.639148,104,85.175961
221.832578,103,85.240963
221.763946,103,85.30647
222.278688,104,85.37264
222.177831,104,85.437706
222.045226,104,85.502718
222.540913,104,85.569234
222.523831,105,86.288574
222.164939,103,86.354085
222.475514,104,86.420085
222.397612,104,86.486596
222.417005,104,86.552185
222.440029,103,86.616671
222.686398,104,86.683037
222.31342,104,86.748038
221.742815,103,86.813545
221.703295,102,86.876055
222.324699,104,87.597266
222.46118,104,87.664114
222.936621,105,87.731114
221.980701,103,87.795624
221.965509,104,87.862131
222.455242,104,87.927132
222.769439,105,87.992642
222.062655,103,88.05615
221.695103,103,88.12115
222.592511,104,88.187661
222.251152,103,88.900496
222.771209,104,88.966006
222.617001,104,89.031006
221.807806,103,89.096516
222.491411,104,89.163025
222.307185,104,89.229023
222.213777,104,89.294534
222.495621,103,89.361048
222.452216,104,89.426402
222.226358,103,89.49091
222.501959,104,90.220294
222.523192,104,90.285805
221.937143,102,90.350313
222.150668,103,90.415318
221.508183,102,90.480827
222.650635,105,90.547456
223.100066,106,90.613964
222.591261,104,90.680477
221.902782,102,90.745481
222.126719,103,90.809988
222.704028,105,91.5271
221.902305,103,91.591116
222.795946,104,91.655143
222.175727,104,91.722143
222.30159,104,91.788653
222.542226,104,91.855496
222.39601,104,91.922578
222.52324,104,91.988648
222.752629,104,92.055157
222.978475,105,92.121159
222.275405,104,92.837352
222.265494,104,92.90186
222.208181,103,92.96737
223.325967,107,93.035372
222.298803,104,93.102882
222.491543,104,93.16939
222.431622,104,93.23539
223.161955,107,93.3039
223.237722,106,93.370407
222.48413,104,94.087887
223.223588,106,94.154483
221.710636,105,94.22048
222.220096,105,94.286992
222.456546,104,94.351502
221.949908,103,94.415508
222.598329,104,94.481015
222.416128,104,94.547644
221.852649,103,94.613865
222.89898,105,94.680373
222.885852,105,95.394952
222.774961,105,95.46146
222.403979,104,95.52712
222.89575,106,95.593614
222.54032,103,95.65912
223.476539,107,95.72712
223.740035,108,95.796633
222.631484,105,95.863144
222.352294,104,95.929145
222.509585,104,95.995659
222.763411,105,96.721565
221.975027,103,96.787075
222.168268,103,96.85359
222.784908,105,96.919236
221.918556,102,96.983365
222.546152,104,97.050371
221.04587,102,97.113875
222.302031,104,97.179387
221.884962,103,97.243977
222.123728,103,97.309484
222.133986,103,98.024856
223.324535,107,98.093365
222.694892,105,98.159878
222.260216,103,98.225879
222.121216,103,98.292808
223.124333,105,98.360122
223.106675,106,98.42769
222.723574,105,98.493202
222.345269,104,98.558832
221.927187,103,98.622794
222.782635,104,99.341387
222.03956,103,99.407897
222.492304,104,99.474408
222.633659,105,99.54141
222.113952,103,99.605917
222.910975,105,99.672021
222.201394,103,99.73704
222.589633,104,99.80424
222.466709,104,99.87075
221.852939,103,99.934749
223.033579,105,100.658019
223.169797,106,100.725019
222.821138,105,100.792531
222.897127,105,100.859213
222.78464,105,100.926213
222.05502,103,100.990725
222.913411,105,101.058241
222.605291,104,101.123808
222.982582,105,101.190322
222.703412,104,101.905955
222.208585,103,101.971507
222.558347,105,102.037507
221.795508,103,102.104017
222.649792,105,102.171535
222.132758,103,102.236534
221.62031,102,102.302047
222.153389,103,102.368244
222.392138,104,102.439244
222.897288,105,102.543237
222.135845,104,103.30153
222.605396,104,103.367583
222.694368,104,103.432583
222.370785,104,103.497688
222.070995,103,103.562746
221.966103,102,103.628254
221.896469,103,103.693763
222.641043,104,103.759909
222.647386,104,103.825909
221.661837,103,103.892014
221.432442,102,104.606586
221.774505,102,104.671708
222.119613,103,104.736708
221.92708,103,104.8035
222.051565,103,104.866532
221.243831,103,104.932033
222.152642,103,104.994551
-3.151579,500,105.955682
222.358054,104,106.021749
222.138255,104,106.088802
221.649966,102,106.153806
222.081434,103,106.218959
221.996505,103,106.285471
222.521892,103,106.350476
221.839799,102,106.415982
222.035984,103,106.481157
222.020652,103,107.19169
222.386108,104,107.257691
222.264219,103,107.322879
222.323377,103,107.386935
221.813998,103,107.451954
222.271965,104,107.516995
222.123956,103,107.582073
222.756826,104,107.646108
222.175204,103,107.710212
222.177808,103,107.775382
222.275255,103,108.49193
222.171444,103,108.556445
222.204105,103,108.621952
221.909327,103,108.687023
222.095389,103,108.751025
222.855029,105,108.818083
222.086142,103,108.884192
221.941503,103,108.950196
222.409719,104,109.016251
222.053669,102,109.08132
221.956537,103,109.798755
222.99313,105,109.867633
222.221788,103,109.933632
222.142617,103,109.999144
222.006787,103,110.063656
221.782999,103,110.127655
222.690545,104,110.194168
222.391806,103,110.258173
222.498393,103,110.321678
221.631066,102,110.386186
221.692268,103,111.099915
221.902389,103,111.165426
222.292312,104,111.231425
221.997001,102,111.295404
221.457135,102,111.359167
221.30742,101,111.422286
22.523057,500,112.387992
222.17372,103,112.452995
221.622622,103,112.519616
221.491562,102,112.584208
222.289072,103,112.650209
222.46142,104,112.716717
222.437536,104,112.782226
221.528919,101,112.846201
222.679209,104,112.91071
22.761995,500,113.881217
222.460906,103,113.946216
223.261597,106,114.013726
222.223986,102,114.078233
22.781956,500,115.046499
222.843757,104,115.113008
222.059558,103,115.177516
221.770098,102,115.241516
221.696988,102,115.305026
221.981638,102,115.368535
44.762194,500,116.339951
221.39606,102,116.404614
222.367862,103,116.470634
222.283372,103,116.535737
222.776093,104,116.601762
44.59405,500,117.575464
222.515822,103,117.641464
221.991335,103,117.706981
222.018861,103,117.774042
222.661099,104,117.839882
222.399193,103,117.904897
222.379133,103,117.969408
223.092465,105,118.036408
222.48393,103,118.101917
222.111335,103,118.166425
222.996773,105,118.88268
222.395785,104,118.948681
222.653693,105,119.01519
22.643365,500,119.329796
221.787604,102,119.394303
222.144382,103,119.459305
222.346661,103,120.184085
221.835298,103,120.249085
222.727526,103,120.314593
221.917942,102,120.378645
221.548457,102,120.444647
222.397958,103,120.508664
222.013857,102,120.574173
222.157748,104,120.639961
222.568351,104,120.706088
222.202181,102,120.770603
222.155084,103,121.49022
222.948054,105,121.557222
222.479036,104,121.622795
221.884893,103,121.688303
222.814411,105,121.754308
222.255213,103,121.819814
222.574358,104,121.886323
222.719084,104,121.951325
221.333552,103,122.016904
222.65363,104,122.083488
221.846626,102,122.801765
222.532432,104,122.867277
222.377044,104,122.932279
222.286871,103,122.997784
222.208309,103,123.061787
222.734542,105,123.126293
222.311089,103,123.190806
-3.656111,500,124.154046
222.234699,103,124.219553
223.042624,105,124.287163
222.204812,103,124.352223
222.558447,104,124.41724
222.239648,103,124.482749
222.828702,105,124.548263
222.761015,104,124.613841
222.763292,105,124.680355
223.140128,105,125.395349
222.772081,105,125.460353
222.436312,104,125.524864
221.439211,102,125.589864
222.118978,103,125.654866
222.744567,105,125.721373
221.904219,103,125.786883
222.447626,104,125.852886
222.371406,103,125.919394
221.945127,102,125.983903
222.712104,104,126.699513
222.946732,104,126.763518
222.965995,105,126.831025
222.297993,104,126.897534
222.444517,103,126.962041
223.088144,105,127.029094
222.277921,104,127.400746
222.558964,104,127.466767
222.58128,104,127.532881
222.229554,104,127.598933
221.886236,102,128.307002
222.768985,104,128.372514
222.785352,104,128.437513
222.808666,105,128.501024
222.856658,104,128.568118
221.871081,103,128.633884
223.033784,105,128.699448
222.676674,104,128.764454
222.048271,103,128.82996
222.230356,103,128.894474
222.698597,104,129.610408
222.315477,103,129.673915
222.210199,103,129.738915
222.431708,104,129.805424
223.144341,105,129.870936
222.146636,103,129.936936
222.616067,105,130.002445
223.371709,106,130.069957
221.718377,102,130.135957
221.787598,103,130.200468
222.65902,104,130.919188
222.631871,105,130.984699
222.880757,104,131.049701
222.633915,104,131.11425
222.725654,105,131.181311
222.798325,105,131.248313
222.941769,105,131.312822
222.896251,105,131.380333
222.918881,105,131.447332
222.418291,104,132.163352
222.34242,104,132.229855
222.407899,103,132.296366
222.870004,104,132.362368
222.29303,104,132.428874
222.527518,104,132.494391
222.538459,103,132.559443
222.702581,104,132.623946
222.607587,105,132.690458
222.382081,103,132.756461
222.618214,104,133.474264
43.915257,500,133.787786
221.474088,102,133.851786
221.102734,101,133.916296
222.252339,103,133.981807
222.527449,104,134.048807
222.300377,104,134.760677
222.416222,103,134.825183
222.317093,103,134.888693
222.437212,103,134.953693
222.114289,103,135.016204
222.54689,104,135.083576
221.790803,102,135.146175
222.350919,103,135.212185
222.625916,104,135.278694
222.14541,102,135.343693
223.15909,105,136.058977
222.468784,103,136.125075
221.679765,101,136.188589
222.732073,104,136.255589
222.002643,103,136.321095
221.776332,102,136.38661
221.780582,102,136.45261
223.316709,106,136.517737
221.636041,102,136.582751
222.178733,103,136.647751
222.887796,105,137.367485
222.122344,103,137.432009
222.178512,103,137.497578
222.650839,104,137.56258
222.183789,103,137.627118
222.852844,105,137.691628
222.74279,104,137.757631
223.151277,105,137.824137
222.686335,105,137.890649
222.156947,102,137.95565
222.544981,103,138.669892
223.071673,105,138.737418
222.862333,104,138.802928
223.225361,106,138.869933
222.431098,104,138.937081
223.03393,104,139.00219
223.103774,105,139.069192
222.759855,104,139.135287
222.776845,104,139.202799
222.422713,104,139.268802
222.250349,102,139.98525
222.130298,102,140.050251
222.536598,103,140.117282
222.462965,103,140.181792
222.529073,103,140.246791
222.533734,104,140.313301
222.565551,103,140.379808
222.40404,103,140.445809
223.157073,105,140.51242
222.805158,104,140.579192
222.679493,104,141.292192
222.575958,103,141.356195
223.19193,106,141.422704
222.626227,104,141.489218
222.997972,105,141.555432
222.991279,105,141.621995
222.913938,105,141.690016
223.096519,105,141.756014
222.804545,105,141.823526
222.75208,104,141.891032
222.991872,105,142.606009
222.500599,104,142.670011
222.715852,104,142.735519
222.207028,103,142.800032
222.721747,104,142.866116
222.555115,104,142.931639
223.329644,106,142.998676
222.870469,104,143.06468
222.841792,105,143.131188
222.255901,103,143.849781
222.479661,103,143.915295
222.635579,103,143.979806
221.975622,103,144.045807
222.907224,104,144.110891
222.097762,103,144.177032
221.976692,102,144.242031
222.47067,103,144.307357
222.721747,104,144.373869
222.614284,104,144.437867
222.172314,102,145.15462
223.024598,105,145.220701
222.591951,104,145.287785
222.617861,104,145.353785
222.776294,104,145.41984
222.883137,104,145.484351
222.431859,103,145.549349
223.206351,105,145.615993
222.314212,103,145.681103
222.441131,103,145.747103
222.673614,104,146.46467
222.322532,103,146.529306
222.350798,103,146.595338
222.509626,103,146.660345
222.934107,105,146.724848
222.418121,103,146.789029
222.571069,103,146.855029
222.833263,104,146.921094
223.116953,105,146.988208
222.486608,103,147.053857
222.345906,103,147.766783
222.749579,104,147.832859
222.128929,102,147.897919
222.75362,104,147.963923
222.020694,103,148.03122
222.160872,103,148.096562
222.47079,103,148.162185
221.96888,102,148.226693
223.032526,104,148.293203
221.920174,103,148.358203
222.517678,105,149.074887
222.391369,103,149.14094
222.385466,103,149.207022
222.177041,103,149.273027
222.162187,103,149.339072
221.92992,104,149.405161
222.045531,102,149.470165
22.185102,500,150.447996
222.860492,104,150.51363
221.775982,103,150.579204
221.74318,102,150.645205
222.762555,104,150.710714
221.71307,103,150.774717
222.73595,104,150.840224
222.011977,103,150.905735
222.227841,103,150.970738
222.172422,103,151.683583
222.458054,103,151.749583
222.69431,104,151.814689
222.557202,103,151.880245
222.077376,102,151.944243
222.284406,103,152.008823
222.023852,102,152.073825
222.3586,103,152.138332
222.169832,102,152.201843
223.004905,104,152.266846
222.763265,104,152.98728
222.862234,104,153.053278
222.630388,104,153.119431
222.537366,103,153.183944
221.86293,102,153.246943
222.816009,104,153.312452
223.177738,105,153.378455
223.457779,106,153.444963
222.612314,104,153.509472
223.227255,105,153.575474
222.518392,103,154.290698
222.102505,102,154.356697
222.664759,104,154.423209
222.521502,104,154.489719
222.771921,104,154.552725
222.003147,102,154.617877
222.971779,105,154.684894
223.186927,106,154.751893
222.803419,104,154.817408
223.084979,105,154.883758
223.044083,105,155.599371
222.166742,103,155.664373
222.943718,105,155.730878
222.84844,104,155.795391
222.916576,105,155.862391
222.466829,104,155.929899
221.628735,103,155.995944
222.877591,104,156.060942
223.255125,106,156.12845
222.4324,104,156.846618
223.210584,105,156.914129
222.836264,104,156.980701
222.903084,105,157.047701
222.594578,104,157.113213
223.453348,106,157.180551
222.337697,103,157.243615
223.234365,106,157.309127
222.355993,103,157.37413
222.549444,105,157.440655
222.723624,104,158.158762
223.104003,105,158.226273
223.006084,105,158.29178
222.222345,103,158.355781
222.700909,104,158.421835
222.671045,104,158.487346
223.013041,105,158.555446
222.461949,103,158.620422
223.113426,105,158.687936
222.268422,103,158.751936
223.080034,105,159.473451
222.580997,103,159.538112
222.708461,104,159.604127
223.24362,105,159.66913
223.067962,105,159.734637
223.209674,105,159.802148
222.889104,104,159.867154
222.360081,103,159.933659
222.79299,104,160.000172
223.473264,106,160.067177
223.091143,105,160.790365
222.805303,104,160.8555
223.027131,104,160.922085
222.917049,105,160.989682
222.417188,103,161.05508
223.116235,105,161.121649
222.606015,103,161.18716
222.353626,103,161.25316
223.261721,106,161.320394
222.710351,104,161.386904
222.611993,104,162.109906
222.909505,104,162.176909
222.536811,103,162.242416
222.540013,103,162.307926
223.603431,107,162.376949
222.347038,103,162.442455
222.117634,102,162.507555
223.025102,104,162.573561
222.575877,103,162.639069
222.618048,103,162.704576
223.358169,106,163.41877
222.428882,103,163.484284
223.238631,105,163.550285
222.370282,103,163.615897
222.598317,104,163.681901
223.365959,106,163.749416
222.253262,103,163.814926
223.006644,105,163.879912
222.605314,104,163.946417
223.07639,105,164.663248
222.053318,102,164.728848
222.104265,102,164.794269
222.620719,103,164.857271
222.201037,103,164.921843
221.944412,102,164.986351
222.140985,102,165.050352
222.473966,103,165.113399
222.910768,104,165.179404
222.548704,103,165.244913
222.062437,103,165.965035
222.939248,104,166.030637
221.76032,102,166.095056
221.927655,102,166.160058
222.417836,103,166.225565
221.498367,102,166.291074
222.052708,102,166.355073
221.845296,102,166.420582
222.647658,104,166.487595
221.637199,102,166.551615
222.598025,103,167.269625
222.812155,104,167.336135
222.005157,102,167.40074
222.627796,104,167.467755
222.434316,103,167.533186
223.191002,105,167.599324
222.719352,104,167.665326
222.729414,104,167.731835
222.466241,103,167.797342
222.834477,104,167.863348
222.219061,103,168.57874
222.540365,104,168.644249
222.500537,103,168.709847
221.568629,102,168.774852
222.555688,103,168.84036
222.485052,103,168.905873
222.11981,103,168.971875
221.697408,102,169.036893
221.798997,102,169.101405
222.546588,104,169.168406
222.238989,103,169.885196
222.028042,102,169.948701
222.554461,104,170.01421
222.288294,103,170.080213
222.265531,102,170.145719
222.781352,104,170.21223
222.13667,102,170.276231
222.542309,103,170.342739
222.807455,104,170.409251
222.48439,104,170.475254
223.091848,105,171.191991
222.403804,103,171.256991
222.48284,103,171.3225
222.392859,103,171.387008
222.585979,103,171.452012
222.757808,104,171.518522
222.090547,103,171.583526
222.251155,103,171.650031
222.721272,104,171.716067
222.276562,103,171.781748
222.83966,104,172.500685
222.246367,103,172.566784
222.693305,103,172.631799
222.803984,104,172.69831
222.200062,103,172.762307
221.974035,102,172.826816
222.217788,103,172.892223
222.272471,103,172.959223
222.145479,102,173.024732
