#{"t_start": 1779171662.9262993, "env_id": "None"}
r,l,t
221.810989,110,32.069783
221.728018,108,32.784358
222.098097,109,32.85301
222.037321,108,32.922013
221.854625,107,32.990426
221.626817,108,33.058032
222.078569,108,33.126036
222.400068,110,33.196541
222.722744,110,33.26561
221.480619,108,33.333122
221.921376,108,34.047441
221.472944,107,34.115441
221.472334,108,34.18405
221.532133,108,34.254232
221.574316,109,34.323237
222.239476,109,34.391742
221.799498,107,34.458252
222.204023,110,34.527361
221.649069,107,34.595039
221.425169,106,34.662548
221.383151,106,35.377209
221.674506,107,35.444811
221.497398,107,35.513903
222.609034,107,35.581383
222.112397,108,35.652381
222.771693,109,35.721641
222.360378,108,35.78984
221.690431,106,35.85635
222.649216,109,35.925358
222.423213,107,36.643566
223.115572,108,36.712566
221.855276,107,36.781078
222.370278,107,36.849584
222.099208,106,36.914673
221.402283,105,36.979164
221.751715,104,37.045682
222.104935,109,37.114682
222.302356,108,37.183191
221.921317,105,37.249767
222.040777,106,37.963629
221.815756,105,38.029634
221.477614,104,38.095141
222.958696,108,38.16265
222.00065,107,38.229653
222.074743,107,38.296158
222.131137,107,38.362669
222.137715,107,38.430688
221.640742,107,38.4972
222.184556,106,39.215857
221.507538,105,39.282366
221.435922,105,39.347876
221.609536,105,39.412874
222.261144,107,39.479383
222.095966,106,39.545899
221.401512,105,39.611897
221.571907,107,39.680408
221.286383,105,39.746917
221.965795,107,39.813515
221.843817,106,40.53242
221.413292,106,40.599096
222.231947,105,40.664612
221.983664,106,40.730701
221.727891,105,40.797119
221.870963,105,40.864106
222.00886,107,40.931107
221.357674,105,40.995617
222.073372,105,41.060634
222.006515,105,41.12819
221.732853,105,41.841963
222.057807,106,41.908964
221.74194,104,41.975079
222.376245,108,42.043591
221.923651,107,42.111865
221.527543,104,42.177185
221.850143,105,42.24481
221.999896,105,42.309811
221.80463,105,42.377318
221.7756,103,42.442826
222.246616,106,43.158926
222.077924,104,43.224933
221.382756,103,43.289439
221.85232,104,43.354945
221.527659,105,43.421953
222.037953,106,43.488039
221.232157,103,43.553593
222.046209,104,43.619707
222.114927,106,43.686215
222.060523,106,44.412004
221.938369,105,44.477511
222.027728,105,44.542134
221.517117,104,44.608641
221.539864,105,44.672153
222.164446,105,44.743666
222.23834,105,44.811664
222.657987,106,44.879177
221.733151,106,44.945688
222.269643,106,45.013688
222.675035,106,45.730287
221.383058,104,45.796795
222.303322,106,45.863306
222.189537,105,45.929306
221.549511,104,45.993814
221.744683,104,46.059325
222.126829,105,46.125327
222.154132,105,46.191835
221.994427,105,46.258344
222.083769,104,46.325349
222.059427,105,47.041324
222.476262,105,47.109324
222.343956,106,47.176836
221.593383,104,47.243348
222.043644,105,47.310347
222.175282,105,47.377859
222.006159,105,47.444481
222.08046,105,47.511482
222.379859,106,47.579269
221.884027,104,47.645781
222.829849,106,48.363071
222.316839,106,48.430072
222.086495,104,48.495579
221.644866,104,48.561212
222.018446,105,48.628985
222.389557,105,48.694535
222.263078,104,48.762131
221.737201,104,48.827133
222.151879,104,48.893643
221.992049,106,49.612747
222.472401,105,49.680267
221.866525,103,49.745775
222.06291,104,49.809773
222.029042,105,49.875817
222.424281,105,49.941327
222.478742,104,50.007327
221.832462,104,50.072836
221.734145,103,50.13684
222.387177,105,50.203347
222.409773,106,50.927022
222.062904,104,50.99154
221.848635,105,51.057055
221.470532,103,51.122107
221.859728,104,51.183614
221.971081,104,51.247124
221.914832,104,51.312124
221.829396,104,51.377633
222.038713,104,51.444144
221.649151,102,51.508141
222.090636,105,52.223303
221.806309,104,52.289349
222.206242,105,52.356843
222.217386,103,52.422842
221.732667,104,52.48928
222.56402,104,52.554918
222.01361,104,52.619426
222.617063,105,52.684936
222.371818,105,52.75205
222.095392,105,52.81896
221.89385,104,53.537039
221.877312,103,53.6025
221.788488,104,53.668012
222.713971,105,53.735012
221.590692,103,53.800159
221.489421,103,53.865667
222.040568,103,53.930669
221.836386,103,53.997177
222.480657,105,54.063687
221.962689,103,54.128691
222.452884,105,54.843792
222.238192,105,54.909792
221.949442,104,54.974303
221.808837,103,55.039811
222.538847,105,55.106478
221.9853,104,55.172888
221.364562,103,55.238403
221.751996,103,55.302909
221.765291,104,55.369421
221.967092,104,55.434422
222.824808,106,56.154249
222.144522,105,56.22125
222.074914,104,56.287757
221.782091,103,56.352268
222.409358,104,56.418267
221.719851,103,56.483777
222.38318,105,56.550581
222.51597,104,56.615909
222.42174,104,56.683419
222.519391,105,57.39911
222.394989,104,57.464628
223.389922,107,57.531629
222.303317,104,57.597137
222.086035,104,57.662651
222.164466,104,57.728654
222.356183,104,57.795161
221.930346,104,57.860672
222.113133,105,57.927184
222.118711,103,57.992197
222.409331,105,58.709794
221.409258,104,58.774304
222.386177,105,58.840813
222.360567,104,58.906834
221.911902,104,58.972341
222.049683,104,59.038346
221.893774,103,59.102853
221.965547,103,59.168361
222.601987,105,59.235363
221.748336,103,59.300873
221.586235,103,60.025436
222.505028,105,60.091945
222.112277,104,60.157459
221.291149,102,60.221457
222.04702,103,60.285969
221.292422,102,60.350482
220.908734,102,60.414481
221.782608,103,60.478992
222.197208,104,60.545013
221.139129,103,60.610011
222.001576,103,61.327669
221.655953,103,61.395175
221.883099,104,61.459686
221.512579,102,61.524688
222.236584,104,61.591699
222.089464,104,61.657253
222.000924,103,61.722859
221.871899,104,61.788372
221.667706,103,61.853882
221.801054,103,61.918883
221.91553,103,62.637518
222.154424,104,62.703025
221.72167,104,62.767538
222.14957,104,62.833541
222.654444,105,62.900051
222.602697,105,62.966565
221.858634,104,63.032567
221.595688,103,63.098078
222.390915,104,63.466131
221.916227,103,63.530789
221.788982,103,64.247436
221.778691,103,64.312438
222.707316,105,64.378949
222.380557,104,64.446002
221.931189,104,64.511626
222.727313,105,64.577648
221.57171,102,64.642157
222.18449,104,64.707163
221.777839,103,64.772674
221.958752,104,64.839676
222.107346,104,65.556835
221.984163,104,65.622739
222.164059,103,65.68893
222.143547,103,65.75401
221.741114,103,65.82001
222.171918,104,65.886927
222.155987,104,65.953159
222.298632,104,66.018292
221.817826,103,66.083805
222.344681,104,66.149316
222.890194,105,66.865077
222.314412,103,66.931082
221.616545,103,66.997201
222.371225,104,67.063711
222.47188,104,67.129715
222.053435,103,67.194221
221.772223,103,67.25977
222.329354,103,67.32577
222.642153,105,67.392303
222.365372,104,68.109339
221.881563,103,68.174917
222.57126,104,68.242428
221.488099,103,68.307934
222.092219,104,68.374449
222.75401,105,68.44145
222.260766,105,68.50796
45.025068,500,69.471781
222.291295,104,69.539782
222.2507,103,69.606292
222.61384,104,69.672801
222.580846,104,69.737804
222.053917,103,69.80331
222.446994,105,69.869388
222.525689,104,69.935393
222.588164,104,69.999899
223.21828,106,70.720498
222.640069,104,70.786013
222.447507,104,70.852521
222.341508,104,70.918521
222.749892,105,70.986036
223.25987,106,71.053546
221.952293,103,71.11861
222.629422,105,71.18512
222.445996,104,71.250634
222.305009,104,71.315634
222.103058,103,72.031747
222.080571,104,72.097254
223.047877,105,72.164764
222.364442,104,72.230768
222.784437,105,72.298818
222.985333,105,72.365327
222.617243,104,72.431529
223.053016,105,72.499056
222.748155,104,72.564173
222.11011,103,72.62874
222.792835,105,73.343927
222.83053,105,73.410436
221.962681,104,73.47604
222.780917,106,73.544044
22.987663,500,73.861335
221.89142,103,73.927332
222.228512,104,74.642707
221.894986,103,74.707808
222.849439,105,74.774406
222.358207,104,74.84041
222.598418,105,74.907916
223.175183,106,74.974425
45.5798,500,75.932362
221.950633,103,75.998872
222.810604,105,76.065392
222.692386,106,76.133394
222.048465,103,76.198904
223.490372,107,76.267505
222.704457,104,76.333509
222.001476,103,76.399016
222.859947,105,76.464523
222.562094,105,76.529613
223.059387,106,77.247048
222.827359,105,77.312555
222.463852,104,77.377064
223.33287,106,77.444091
222.80494,105,77.510648
222.255625,104,77.575941
222.872261,105,77.642642
222.901445,105,77.708147
223.063516,106,77.774654
223.017709,105,77.84166
222.850901,105,78.557848
223.083506,106,78.625846
223.036421,106,78.6939
222.580439,106,78.759411
222.912786,105,78.823917
222.40727,103,78.889343
222.224844,104,78.954901
222.844284,105,79.020409
223.097327,106,79.087919
222.866513,105,79.810721
222.416779,104,79.876308
222.998388,106,79.943312
222.808176,105,80.010818
222.6431,104,80.07733
222.6236,104,80.143331
222.862005,105,80.209838
222.460684,104,80.274358
223.043031,106,80.341363
222.579189,105,80.406869
221.794748,104,81.122525
222.128554,103,81.186538
222.448368,105,81.253047
221.651762,103,81.317047
222.929948,105,81.382556
222.564413,104,81.44756
223.035425,106,81.515068
222.079583,104,81.580576
222.782995,105,81.647234
222.191129,103,81.713832
222.145739,103,82.42844
222.552296,104,82.494951
222.664216,105,82.560599
222.317293,103,82.623106
222.766853,105,82.689615
222.446056,104,82.756124
222.019062,104,82.822124
221.850954,103,82.887852
222.335725,103,82.952551
223.126231,106,83.019567
221.778336,104,83.734705
222.165044,103,83.799217
221.363526,102,83.862814
222.175642,104,83.928814
222.933672,105,83.994324
221.491289,103,84.059836
222.280049,104,84.125835
222.720425,104,84.190343
222.546831,105,84.256941
222.94358,105,84.321941
222.286583,104,85.037947
222.493514,104,85.104454
222.454483,103,85.168962
222.217574,104,85.234962
222.279656,103,85.300469
221.87845,103,85.366641
221.963208,103,85.431705
222.132485,103,85.495719
222.4142,104,85.561234
222.145261,103,86.280577
222.696166,105,86.345578
222.090301,103,86.412089
221.678806,104,86.477598
222.734242,105,86.543683
222.161867,105,86.610672
222.079034,103,86.676037
221.68802,103,86.74104
222.712484,105,86.807546
222.773737,105,86.872054
222.181137,103,87.592264
221.57994,103,87.658116
222.975812,105,87.725116
222.63634,105,87.791624
222.010256,104,87.857132
222.658937,105,87.923132
222.363329,104,87.988643
222.580414,104,88.052149
222.437925,104,88.118152
222.527478,104,88.184662
222.17535,104,88.897497
222.783766,105,88.964007
222.733772,104,89.029007
222.149895,103,89.094516
221.94103,104,89.161024
222.423935,104,89.227025
222.54834,104,89.292534
222.165374,103,89.359044
222.857886,105,89.424403
221.779057,102,89.488912
222.593795,104,90.218296
221.721926,102,90.282805
222.464799,103,90.347809
222.530015,104,90.414317
222.129939,103,90.478827
221.934307,103,90.544457
222.885592,105,90.610965
222.209519,103,90.676479
222.555893,104,90.742481
222.707232,105,90.807987
222.347069,104,91.525101
222.037043,103,91.589118
222.40314,104,91.653145
222.247682,103,91.719144
222.377593,104,91.785654
222.519569,104,91.853498
221.909524,102,91.918579
222.309125,104,91.985649
222.666565,105,92.051652
222.260281,103,92.116158
223.175454,106,92.83435
222.827411,105,92.899863
223.026147,106,92.966373
222.31089,104,93.033372
222.484862,105,93.100881
222.659676,105,93.167392
222.49745,104,93.234395
222.460513,105,93.3009
221.612321,102,93.365408
222.22401,103,93.428408
222.962017,105,94.147976
221.952431,103,94.213482
223.0728,106,94.279994
222.708354,105,94.344999
222.296929,103,94.409508
222.816905,105,94.475016
221.851295,103,94.540646
222.509253,104,94.607866
222.739909,104,94.674374
222.89181,105,95.388951
222.323265,103,95.453955
222.080125,103,95.519123
222.389999,104,95.584616
221.717235,103,95.649616
222.85692,105,95.716121
222.278949,104,95.782634
221.890801,103,95.847639
222.73092,105,95.915147
223.068107,105,95.98166
222.594402,105,96.707564
223.164014,106,96.775075
222.42332,104,96.842078
222.138388,104,96.908236
222.402244,104,96.973366
222.31286,104,97.040371
221.97905,104,97.104877
222.813778,105,97.170388
222.254251,103,97.234977
221.866232,103,97.300485
222.687918,105,98.018857
222.250706,104,98.084369
222.04962,103,98.149371
221.934889,103,98.21588
222.124349,105,98.283395
222.847778,105,98.350615
222.043482,102,98.416184
221.791392,102,98.4802
222.037065,103,98.54532
221.929627,103,98.608795
222.712132,104,99.327383
221.884208,103,99.392898
221.972931,103,99.459411
222.706396,105,99.526409
222.393746,104,99.591918
222.351351,104,99.657023
222.083837,103,99.723041
222.284422,104,99.789243
222.156092,103,99.855246
222.218223,103,99.919753
222.453367,104,100.641506
222.61066,104,100.70802
222.528824,104,100.774535
222.854159,105,100.840533
222.458277,103,100.907213
222.797896,104,100.972727
222.151184,103,101.038727
222.692093,104,101.10381
222.796804,104,101.169323
222.612009,104,101.236323
222.295056,103,101.950962
222.929673,105,102.017506
222.448554,104,102.084019
221.957231,104,102.151023
222.685785,104,102.217535
222.65456,104,102.28405
222.276192,103,102.350053
222.398771,104,102.420247
221.741684,102,102.503522
222.372791,104,102.591746
222.4125,104,103.347533
222.296628,103,103.411582
222.319787,103,103.476689
222.108795,104,103.541691
222.350537,104,103.608257
221.965233,103,103.673764
222.546231,104,103.740764
222.521498,104,103.805909
222.091624,103,103.872016
221.57364,103,104.587585
221.962302,102,104.652588
221.745396,102,104.716709
222.369198,103,104.783764
221.593505,102,104.847025
222.696891,104,104.912529
222.342712,103,104.97655
221.73856,103,105.04055
222.234303,103,105.106063
221.700741,101,105.171162
221.795105,103,105.878681
222.502431,104,105.944681
222.210282,103,106.010751
222.160404,103,106.075804
222.647776,104,106.142805
222.144527,102,106.20796
222.400758,104,106.274472
221.952525,103,106.339472
222.067261,103,106.404983
222.741426,105,106.472159
221.596761,103,107.18269
222.164246,103,107.248693
222.769027,104,107.313881
222.643765,104,107.378934
222.277438,103,107.442954
222.820675,105,107.508997
222.262593,103,107.574231
222.635206,104,107.639107
221.767753,102,107.702212
222.139374,103,107.767383
221.718065,102,108.483932
222.771062,104,108.548447
222.12423,103,108.613954
221.969958,103,108.678025
221.829551,102,108.743026
222.190557,104,108.808086
222.393505,103,108.874192
221.90385,102,108.940192
221.385358,103,109.006251
222.93234,105,109.073322
221.765753,102,109.789756
221.837355,103,109.856126
221.925374,103,109.922634
221.814099,102,109.987145
222.361373,103,110.052152
222.230312,104,110.116657
222.324989,104,110.183168
222.277531,103,110.248175
222.545764,104,110.31268
221.814487,102,110.376188
222.077525,103,111.089916
22.970327,500,111.404287
222.140098,103,111.468799
221.998965,102,111.532799
221.831656,103,111.59711
222.059602,103,111.661114
222.428302,105,112.380994
222.381098,104,112.445993
221.889251,103,112.511616
221.691719,102,112.577207
222.596195,105,112.644208
221.636587,102,112.709718
222.346426,103,112.774225
222.106441,104,112.840225
222.068605,104,112.905712
222.216601,103,112.969225
222.606428,104,113.690196
222.188101,102,113.754201
223.047335,106,113.821708
222.234333,103,113.887217
222.255014,103,113.952312
222.182636,103,114.017726
221.941562,103,114.083237
222.194074,103,114.146234
221.837645,104,114.211278
222.16045,103,114.276787
222.603425,104,114.996487
222.233126,103,115.061504
222.105943,103,115.128009
221.999202,103,115.192519
221.957349,102,115.256521
221.912062,103,115.320027
221.518813,102,115.383536
221.938446,103,115.448537
221.67627,103,115.514045
222.966271,105,115.581165
222.912976,105,116.301954
221.725234,102,116.367465
222.453058,104,116.433124
222.603395,103,116.498638
221.953202,103,116.563742
222.1001,103,116.628761
222.407586,104,116.695269
222.874331,105,116.761273
222.089136,103,116.825782
221.902281,103,116.892291
222.236458,103,117.614467
222.678987,104,117.68098
222.607034,104,117.747984
222.890181,105,117.814837
221.843029,102,117.8799
222.613577,104,117.944898
222.075007,102,118.009408
222.316957,103,118.074916
221.966133,103,118.139918
222.4717,104,118.206429
22.829729,500,119.171633
222.213217,104,119.236284
22.958633,500,120.211086
221.958948,102,120.276594
222.410008,104,120.342594
222.245914,103,120.407646
222.758171,105,120.474155
221.888709,102,120.538666
222.505216,104,120.60396
221.757852,102,120.670089
222.509498,104,120.73609
222.531844,104,120.802602
221.970331,103,121.521224
222.764456,105,121.587794
222.140426,103,121.652797
222.337148,103,121.719304
222.440842,104,121.784815
222.656937,104,121.850815
222.001914,102,121.915323
222.753275,104,121.980397
221.642275,104,122.046905
222.611884,104,122.113045
222.667402,104,122.832766
222.777964,104,122.897278
222.74005,104,122.964283
222.652094,104,123.029786
222.327977,103,123.093295
222.632919,104,123.157297
222.663526,104,123.222806
222.719948,104,123.288319
222.349265,104,123.354321
222.119176,102,123.41848
222.780555,104,124.131047
223.309009,106,124.198557
223.038756,105,124.265654
223.572011,107,124.334218
222.975422,105,124.40124
223.023726,105,124.466244
222.980066,105,124.532264
222.646779,104,124.596842
222.464692,103,124.662847
222.577262,104,125.378352
221.695607,104,125.44135
222.910814,105,125.506862
222.774087,104,125.572372
222.820947,105,125.639865
223.017385,105,125.705374
222.518421,104,125.771884
221.6877,102,125.836885
222.352189,104,125.903395
222.71503,104,125.968902
221.880672,103,126.684516
222.963994,105,126.749514
222.265562,103,126.815027
222.784538,104,126.881535
222.9937,105,126.947536
222.776975,104,127.014095
223.118228,105,127.080605
222.152163,103,127.451764
222.684108,104,127.517882
222.931692,105,127.583934
222.990024,105,128.295002
221.87825,103,128.360006
222.49536,104,128.424514
223.190213,105,128.489022
222.47894,105,128.555539
222.711744,104,128.621379
222.817908,104,128.687451
222.534427,104,128.75245
222.67391,104,128.81696
222.449105,104,128.883473
222.335355,103,129.598409
222.39334,104,129.66241
221.723214,102,129.727916
222.657983,104,129.793426
222.029226,104,129.857429
223.259361,105,129.924937
222.691091,104,129.991447
223.120059,106,130.057449
222.442278,104,130.124958
223.068865,106,130.191471
221.766598,102,130.908189
222.606074,104,130.974698
222.717565,104,131.038699
222.55713,105,131.10425
222.76475,105,131.171312
222.791999,105,131.238314
222.733412,104,131.302825
222.96853,105,131.368826
222.638243,104,131.435336
222.415851,103,131.501845
222.6715,105,132.218856
222.674375,104,132.285365
222.58345,104,132.351365
223.087822,105,132.417875
223.112389,105,132.485387
222.761091,104,132.55044
221.920934,103,132.614948
222.787603,104,132.680461
222.137661,102,132.74546
222.005486,103,133.462757
221.623325,102,133.527263
44.261601,500,133.840787
221.772775,102,133.905296
222.098735,103,133.971299
221.713509,102,134.036807
222.229868,103,134.101314
222.216632,103,134.813184
221.526505,102,134.876694
221.865899,102,134.940694
222.831903,104,135.003206
223.103722,105,135.070071
221.742719,102,135.134175
222.609103,104,135.200188
222.483477,103,135.265189
221.693265,102,135.3317
222.528154,104,136.044972
222.48289,104,136.112077
222.817364,104,136.178588
222.432241,104,136.244591
221.955986,103,136.310098
221.652446,103,136.375613
222.405417,103,136.442613
222.291653,103,136.506126
221.861354,103,136.572242
222.089733,102,136.636754
222.652831,104,137.355482
44.594405,500,137.669122
222.133504,103,137.732629
222.987055,104,137.799139
222.018815,103,137.864144
222.586301,104,137.93065
222.813071,104,138.645842
222.713849,104,138.712421
222.827462,105,138.778929
222.532176,103,138.843931
222.945155,104,138.911083
222.107161,104,138.97619
223.240808,105,139.04319
223.062066,105,139.110288
221.925732,103,139.176798
222.614785,104,139.242798
222.72005,105,139.960742
222.190587,103,140.026251
222.920085,105,140.093779
222.132208,103,140.160286
223.405015,106,140.226792
222.616492,104,140.293302
223.43116,106,140.361305
222.829479,105,140.427811
222.504461,103,140.494325
222.891602,104,140.560427
222.859396,105,141.274191
222.214022,103,141.338194
222.383781,103,141.403705
222.199067,104,141.46971
223.082531,105,141.536878
222.32719,103,141.600946
222.304708,103,141.667508
222.025464,102,141.732017
222.596807,104,141.798525
223.369392,106,141.866529
223.189261,106,142.583014
223.315498,106,142.649009
222.929899,104,142.71352
222.643267,104,142.779032
222.966215,105,142.846111
222.392236,103,142.91064
222.21022,103,142.975679
222.419036,104,143.041678
222.031849,103,143.107189
223.022209,105,143.174697
222.652768,104,143.893297
222.149332,103,143.958299
222.387012,103,144.022807
222.98947,104,144.088892
222.535557,104,144.154892
221.731498,102,144.220032
222.571596,103,144.28536
221.660052,102,144.35036
222.805041,105,144.416869
222.457265,104,144.481127
222.924339,105,145.200703
222.577869,103,145.265705
222.514527,104,145.331787
222.420353,103,145.397841
222.706955,104,145.462844
222.679087,104,145.528352
221.901372,102,145.591994
222.518706,103,145.65801
222.388333,103,145.724105
222.235203,103,145.789202
222.612239,104,146.5058
223.120943,105,146.572312
223.023544,105,146.639339
222.349248,103,146.703849
222.4043,103,146.767856
222.840447,104,146.833029
222.518341,104,146.899095
222.610886,104,146.965605
222.775769,104,147.032353
222.214917,103,147.744784
222.021352,102,147.809861
222.872925,104,147.875865
222.115243,102,147.940918
222.787968,104,148.009071
222.248276,103,148.074547
222.50755,104,148.141127
222.42579,103,148.205693
222.430982,104,148.271698
222.080075,103,148.337203
222.508499,103,149.052883
222.023535,103,149.118942
222.928643,104,149.185024
222.176798,103,149.251024
221.983184,103,149.317074
221.96618,102,149.382162
22.297252,500,150.359488
22.003105,500,150.678209
22.724815,500,150.993247
222.592415,103,151.706586
223.118856,105,151.772589
222.173984,103,151.83769
222.17487,103,151.903244
222.184323,103,151.967758
222.21875,102,152.032824
222.756099,104,152.099335
222.962646,105,152.164333
222.292797,103,152.227845
222.815726,105,152.294354
222.770783,104,153.014279
222.343435,103,153.080283
223.56989,106,153.147433
222.691905,104,153.211943
222.066985,102,153.274948
222.688284,104,153.340451
222.674224,104,153.405963
222.645626,103,153.470965
222.366625,103,153.534473
222.0651,103,154.250191
222.626931,104,154.315701
222.441594,104,154.38221
223.43816,106,154.450212
222.815015,105,154.516749
222.713616,104,154.580815
222.7112,104,154.646386
223.066243,105,154.713894
222.636858,104,154.779903
223.100097,106,154.846253
22.699384,500,155.811392
222.379171,103,155.877396
45.24778,500,156.847619
223.675179,107,156.916131
222.918585,104,156.981699
222.589988,104,157.048702
223.34712,105,157.115214
223.373496,106,157.182552
223.226175,105,157.246616
223.113218,105,157.312127
223.078123,105,157.378129
222.744122,104,157.443655
223.344004,106,158.163761
223.050932,105,158.230276
222.822008,104,158.295782
222.942967,104,158.360782
223.168095,105,158.426837
222.866602,104,158.492347
222.495624,103,158.558448
223.137067,105,158.625423
222.848822,104,158.692028
222.244386,102,158.755935
222.298993,103,159.475453
222.427755,103,159.540113
223.144241,105,159.607128
222.396311,103,159.671131
222.815262,105,159.736638
222.926793,105,159.804149
222.433007,103,159.868153
223.097795,105,159.93566
222.592768,103,160.002174
223.463284,106,160.069178
222.801288,104,160.791367
222.504721,103,160.856504
222.991383,105,160.923086
222.827725,104,160.990131
222.071307,103,161.055083
222.628286,104,161.12165
222.835228,104,161.188161
222.649782,104,161.254161
222.797826,104,161.320394
223.291307,105,161.387905
222.572381,104,162.110908
222.790991,104,162.176912
222.832379,104,162.244417
223.065717,105,162.310928
222.7556,104,162.376952
222.545873,103,162.442457
222.819836,104,162.508971
222.529745,103,162.574562
223.291021,105,162.641071
222.654862,103,162.706578
222.963619,105,163.420772
222.884805,104,163.487285
222.902693,104,163.552286
222.430215,103,163.617898
222.373108,103,163.682901
222.621605,103,163.748417
222.114545,103,163.813928
222.215822,103,163.877913
222.616618,104,163.944419
223.015299,104,164.660249
222.376394,103,164.726759
222.665151,103,164.792359
222.390394,103,164.856271
222.555554,104,164.920843
222.311343,103,164.986349
222.164582,103,165.050352
222.394679,103,165.114401
222.621796,104,165.180405
221.344483,102,165.244912
222.120554,103,165.964036
222.651446,104,166.030546
222.237378,103,166.096059
222.118171,103,166.161059
222.340658,103,166.226566
222.271751,102,166.292074
22.658144,500,166.611216
222.541622,103,167.329137
222.195369,103,167.394743
222.380126,103,167.45976
222.157396,103,167.525185
222.692723,103,167.590242
222.524338,103,167.656325
222.108747,102,167.720835
222.472248,104,167.78734
222.941567,104,167.853343
222.634222,104,168.568739
222.170632,103,168.634248
222.136479,102,168.69885
221.921171,102,168.763848
222.358606,104,168.830364
222.628934,104,168.895876
222.965917,105,168.962876
222.027344,103,169.028897
222.810228,104,169.095408
222.493657,103,169.161407
222.078375,102,169.877195
222.800874,104,169.942702
222.684006,103,170.007211
222.642507,103,170.073211
222.850146,104,170.13972
222.058767,103,170.205229
223.086172,105,170.272229
222.549347,104,170.338738
223.008902,105,170.405252
222.759664,104,170.471254
221.730601,102,171.186484
221.957742,102,171.251994
222.093786,103,171.316501
222.083829,103,171.381505
222.402441,103,171.446013
222.088805,102,171.511523
222.164422,103,171.576527
222.166108,103,171.643032
222.260538,103,171.709066
222.475614,103,171.774068
222.256213,103,172.491686
222.239879,103,172.557782
222.805841,104,172.624798
222.457178,103,172.689801
222.349045,103,172.753309
221.821281,102,172.818817
221.790732,102,172.88272
221.902868,102,172.949225
222.145559,102,173.014822
222.45958,103,173.080738
222.072509,102,173.793359
222.801209,104,173.858356
222.270722,103,173.922868
43.667368,500,174.240411
223.231592,105,174.306918
222.196379,103,174.37242
222.379596,103,175.085047
