#{"t_start": 1779171662.9243002, "env_id": "None"}
r,l,t
222.328142,106,48.786129
222.474193,107,48.853732
222.250973,105,48.91964
221.922306,104,49.637756
222.161497,104,49.704263
222.405375,105,49.770772
222.78297,106,49.837775
222.117312,105,49.902816
222.317868,104,49.967326
222.10963,106,50.035328
222.60829,105,50.099835
222.177349,105,50.165346
222.174239,105,50.233347
221.952172,104,50.955032
222.711636,105,51.020539
222.421746,104,51.085106
222.269452,106,51.150616
221.999268,103,51.212614
221.353882,102,51.276124
221.635681,104,51.339126
221.952666,103,51.405631
221.691855,104,51.471141
222.461411,105,51.538145
222.367036,104,52.252347
221.328928,104,52.319347
221.760246,104,52.385842
222.649225,106,52.453279
222.573638,105,52.519403
222.192235,104,52.585424
222.460945,105,52.650942
222.053858,103,52.716028
221.550243,104,52.78196
222.187218,104,53.500036
222.083135,104,53.566548
222.231047,104,53.632502
222.447013,105,53.69901
221.986738,104,53.765156
222.155836,105,53.831159
222.340484,104,53.897668
222.327677,105,53.964175
222.2417,104,54.030178
221.881241,103,54.095686
222.433988,105,54.810279
221.924263,105,54.876791
221.742315,103,54.942303
222.556929,105,55.007302
221.890575,103,55.072814
222.774877,106,55.139836
221.41961,103,55.205396
221.599898,103,55.269909
222.365061,105,55.336912
221.644048,103,55.402418
221.994051,103,56.119739
222.713096,106,56.18725
221.676163,103,56.252758
222.209674,104,56.318756
221.892221,103,56.383267
222.382297,104,56.449778
223.002216,106,56.517377
222.118333,103,56.581905
222.305131,104,56.649418
222.206081,104,56.715417
222.00101,103,57.430124
222.15169,104,57.494626
222.616179,105,57.561139
221.924799,105,57.627137
221.988088,103,57.69165
221.440452,103,57.757159
222.440529,105,57.825159
222.414533,105,57.891672
222.710853,106,57.957195
222.571372,105,58.025195
221.543251,103,58.739798
221.570706,102,58.803303
222.445645,104,58.869832
222.144884,104,58.935835
222.060836,103,59.00034
222.071072,105,59.066852
221.868877,103,59.132855
221.143928,102,59.197362
222.1514,104,59.26287
221.999577,104,59.329895
222.544904,105,60.054944
222.464384,105,60.121944
222.707328,105,60.187457
222.084768,104,60.252968
222.122545,104,60.317968
221.859808,104,60.38348
221.624589,103,60.447991
222.201635,103,60.5135
222.414245,104,60.580013
221.593559,102,60.644521
221.332702,102,61.361175
221.764716,104,61.428175
221.977519,103,61.492687
221.585961,104,61.560205
222.099434,104,61.6257
222.123766,103,61.690858
222.434388,105,61.757369
221.993075,104,61.823369
45.362185,500,62.791538
221.935453,104,62.858051
222.260324,104,62.923049
221.206213,102,62.988564
221.890967,104,63.055077
222.017719,103,63.120078
222.086676,103,63.487132
221.791714,103,63.551296
221.980798,103,64.268436
222.242372,104,64.333534
222.628709,105,64.400948
222.497432,104,64.468002
222.281288,104,64.532629
222.004057,103,64.596649
221.803933,103,64.66216
222.343298,104,64.728162
221.649719,103,64.793673
221.975904,103,65.510736
222.634991,105,65.578059
222.47643,105,65.644741
222.019619,103,65.709928
222.385173,104,65.776009
222.189415,103,65.843012
222.30873,104,65.909774
222.111835,104,65.975784
222.584399,104,66.040297
222.57444,104,66.106804
222.43387,104,66.821564
222.458074,105,66.888075
221.49734,102,66.953592
222.150865,104,67.020199
222.311709,106,67.087711
221.943618,103,67.15322
221.735696,104,67.218223
222.546604,105,67.285769
221.942661,103,67.3513
-2.913999,500,68.321934
222.392256,103,68.387446
222.135602,104,68.453956
221.996483,103,68.517467
222.487613,104,68.584949
222.924262,106,68.650459
222.051692,103,68.716459
221.63722,103,69.429269
221.988591,103,69.495778
222.347993,105,69.564291
221.405268,101,69.629291
-3.140702,500,69.945391
222.278706,105,70.009897
222.423305,104,70.729497
222.679668,105,70.79601
222.713729,105,70.862521
222.354837,104,70.92852
221.629346,103,70.994035
222.489181,105,71.062052
222.654821,105,71.12861
222.476741,105,71.195119
221.946894,103,71.259634
222.631414,105,71.325633
220.894992,103,72.041744
222.025433,103,72.106253
222.34133,104,72.172851
223.117647,106,72.240765
222.974145,106,72.308816
222.755462,106,72.377326
222.368394,105,72.443499
221.591516,103,72.509559
222.665434,104,72.574172
222.861179,106,72.640557
223.212212,106,73.356433
222.045447,103,73.421434
222.647647,104,73.488039
222.37473,105,73.555552
222.106745,103,73.620782
222.957319,106,73.688519
222.671819,105,73.755028
222.42831,104,73.820028
222.830475,106,73.887332
222.544303,105,73.95393
222.197178,104,74.670302
222.427122,104,74.735901
222.771552,105,74.802405
222.671702,104,74.868915
222.299231,104,74.934917
222.546251,104,75.001424
222.573173,104,75.065932
221.842189,103,75.130932
222.336241,104,75.196441
222.481076,104,75.904363
223.185309,106,75.97196
222.390552,104,76.038885
222.638799,105,76.105393
222.653076,105,76.172903
222.950982,106,76.239997
223.262741,106,76.308503
222.351261,104,76.375013
222.341185,105,76.441016
223.105624,106,76.506526
222.687954,105,77.222047
223.054261,105,77.288556
223.054188,106,77.354063
222.508603,104,77.419076
222.883651,105,77.486647
222.764018,105,77.552157
222.983413,106,77.619637
222.815944,105,77.685144
223.186362,106,77.751654
223.322148,106,77.818653
222.456212,103,78.533424
222.330507,104,78.599847
222.642676,104,78.666899
222.559176,104,78.731989
222.714323,105,78.79641
222.703542,104,78.86269
222.798457,105,78.928345
222.469475,104,78.994408
222.603282,104,79.058916
223.645557,107,79.127916
222.361988,104,79.848799
223.103039,106,79.916308
223.039888,106,79.983817
222.677561,105,80.051324
223.490287,106,80.118329
222.233418,103,80.183836
222.742745,105,80.249851
222.44088,104,80.314358
223.010605,105,80.380868
222.441112,105,81.097521
222.439427,104,81.161538
222.373833,104,81.227538
222.774208,105,81.293047
222.690819,104,81.357555
223.042523,106,81.424555
222.016315,104,81.491065
222.264536,103,81.554575
223.330664,106,81.622231
222.24545,103,81.68874
222.550538,105,82.404438
222.663871,104,82.47095
222.563375,105,82.537465
222.171751,104,82.601105
222.465383,103,82.665613
221.896683,103,82.730615
222.673519,105,82.798124
222.549703,105,82.864853
222.570585,104,82.929851
222.949355,106,82.997567
221.900646,103,83.712704
221.5997,102,83.776215
221.681786,102,83.839216
222.137295,103,83.903813
222.889807,105,83.970324
223.047638,105,84.036322
222.561756,104,84.102833
222.443208,104,84.167343
221.141067,103,84.232342
222.441881,104,84.29694
222.522175,105,85.013944
222.281272,104,85.079453
221.509545,103,85.144457
221.469549,102,85.208961
222.025948,102,85.274469
221.819579,103,85.340085
221.599587,102,85.404645
222.504785,105,85.469718
221.944152,103,85.534718
222.685514,104,85.600175
222.013746,104,86.320575
222.38759,104,86.386086
221.994781,103,86.45209
222.361008,104,86.517676
222.548475,104,86.583113
222.623985,105,86.649673
222.569867,104,86.715036
222.40778,104,86.781546
222.540301,104,86.845546
223.207516,107,86.912053
221.569581,104,87.633776
223.060554,106,87.701116
221.629692,103,87.766624
222.338444,104,87.832622
221.819485,103,87.898131
222.593518,104,87.961643
22.757412,500,88.924496
221.836675,103,88.990006
222.308493,103,89.054513
222.210483,104,89.120515
221.301229,102,89.185024
222.017514,103,89.251028
221.938939,102,89.315534
222.126909,103,89.381043
221.817372,103,89.446406
221.391141,103,89.510913
222.854146,105,90.241297
223.197296,106,90.307805
222.089196,102,90.373317
222.221728,103,90.438317
222.585534,104,90.503829
222.915369,105,90.570964
221.543567,102,90.634964
222.469433,104,90.701478
223.078292,106,90.768987
222.064585,104,90.833986
222.623514,104,91.550105
-3.564075,500,91.867499
222.272629,104,91.93358
222.487595,104,92.000649
222.046521,103,92.065158
222.63522,104,92.131159
222.076539,103,92.847352
222.436917,104,92.91186
222.244359,103,92.977371
222.088742,104,93.043375
223.115317,106,93.11188
222.455972,104,93.178391
222.474686,105,93.244393
222.46938,104,93.310899
222.145524,104,93.376407
222.174547,104,94.093887
222.777612,106,94.161481
222.320663,105,94.226481
45.296506,500,94.540642
222.244322,103,94.607867
222.101628,104,94.673374
222.566857,104,95.386952
222.648546,104,95.452953
223.103517,106,95.520121
223.459579,106,95.586615
222.841618,105,95.653616
222.935618,105,95.720123
222.381722,104,95.786633
222.544628,104,95.852639
222.100389,103,95.918145
222.937315,105,95.984659
223.025251,105,96.710563
222.203005,104,96.777075
221.550629,102,96.843078
222.65465,104,96.908237
222.514581,104,96.974366
222.256551,104,97.041367
222.782078,105,97.105877
221.930681,103,97.170387
222.144463,103,97.235435
222.626759,104,97.301484
221.798956,104,98.017857
222.790692,105,98.085366
223.135753,106,98.15237
223.078215,105,98.218879
222.904847,105,98.287395
222.104422,104,98.353614
221.839437,102,98.419184
221.693407,102,98.483199
222.498397,103,98.54832
222.165744,103,98.612795
221.549426,102,99.329382
222.310405,103,99.394897
222.76623,105,99.462408
222.125412,104,99.528408
222.907518,105,99.59492
223.141603,106,99.662021
222.348062,104,99.728038
222.11727,103,99.79424
221.921842,104,99.86075
222.269323,104,99.92575
222.798152,106,100.648508
222.266966,103,100.71402
222.093476,103,100.779532
222.816794,104,100.8457
222.152768,103,100.912212
223.095277,106,100.978726
222.722338,104,101.04573
222.777711,104,101.110809
222.492101,104,101.176322
222.391678,103,101.242323
222.378834,103,101.95796
223.173954,106,102.024505
221.821946,104,102.091018
222.723214,104,102.158022
222.542567,104,102.224533
222.316583,104,102.291049
222.046145,103,102.357053
222.371852,104,102.427246
222.547079,104,102.531233
222.452298,103,103.288529
222.146847,103,103.354532
221.905481,103,103.419582
222.076194,104,103.483689
222.358207,104,103.549693
221.619831,103,103.615256
222.9057,106,103.682763
222.246758,103,103.748766
221.856063,102,103.813908
222.15582,103,103.880013
222.377788,103,104.594585
221.968773,103,104.660587
-2.846071,500,104.975549
221.25685,102,105.038548
221.890353,103,105.104064
222.009718,102,105.169162
222.016713,103,105.87768
222.085304,103,105.942682
222.051818,103,106.00875
222.20502,103,106.073802
222.344855,103,106.139802
222.015628,102,106.204959
222.081514,103,106.270473
222.169902,103,106.336471
222.476701,104,106.402982
221.612008,102,106.467158
221.663263,102,107.177691
221.600205,103,107.24369
222.613378,104,107.30888
222.253105,103,107.373934
222.097278,104,107.437951
222.425272,103,107.502995
221.841175,102,107.567126
222.223075,103,107.631107
222.551159,104,107.696211
222.151403,103,107.760214
222.429627,103,108.477932
222.267154,103,108.54244
222.480928,105,108.607951
221.970039,103,108.673024
221.633894,103,108.738024
222.13384,103,108.803086
222.670409,104,108.870192
222.248136,104,108.936192
221.870795,102,109.002252
222.943213,105,109.069322
222.315157,104,109.786755
222.383076,103,109.853125
222.74698,104,109.920633
222.255559,103,109.986144
222.970179,105,110.05215
222.484222,104,110.116657
222.860259,104,110.183168
222.402881,104,110.248168
221.959345,102,110.311679
221.961785,103,110.376186
221.914212,103,111.089916
23.229396,500,111.404286
221.182837,103,111.468798
222.141416,103,111.532797
222.258652,103,111.597109
222.090417,103,111.662111
222.057842,104,112.380993
221.739509,103,112.444992
23.014934,500,112.76372
222.02876,103,112.830225
222.995499,105,112.895711
222.122219,104,112.959715
222.003006,103,113.680196
222.247004,103,113.744195
222.796244,104,113.810705
222.176374,103,113.876218
222.753464,105,113.942216
222.684084,104,114.008725
222.595665,104,114.074234
222.063013,102,114.136235
222.508634,104,114.202278
222.334328,104,114.268788
221.949431,102,114.986486
221.098086,101,115.0505
222.520711,104,115.11801
222.21056,104,115.182517
222.834334,105,115.249517
222.40413,104,115.313026
223.061867,105,115.378535
222.104614,102,115.442534
222.27181,104,115.509046
221.839566,102,115.572555
222.200672,103,116.292952
222.345359,103,116.358956
222.891391,105,116.426122
222.639973,104,116.492635
222.316317,103,116.557739
221.941068,103,116.622762
222.555111,103,116.68827
222.490198,104,116.753272
222.226161,104,116.818781
222.000641,102,116.884289
222.230703,103,117.607464
222.5746,104,117.672979
222.708369,104,117.740981
222.528255,104,117.806834
222.740877,104,117.872393
22.922663,500,118.188426
222.374112,104,118.90468
222.224841,104,118.970193
222.522791,104,119.036191
222.276043,104,119.101702
221.889565,103,119.166124
22.804799,500,119.481814
222.127305,103,120.205085
222.743252,105,120.272594
222.60205,104,120.338593
222.293227,103,120.403645
221.91733,103,120.469151
222.193973,103,120.533663
221.89181,103,120.598959
223.048758,105,120.666963
221.41524,102,120.731089
221.501504,102,120.796602
221.903807,102,121.514221
222.630206,105,121.581794
222.486543,104,121.646793
222.147758,103,121.713304
222.009439,102,121.777814
222.399909,104,121.842817
222.349955,104,121.909325
222.636213,104,121.974338
222.361338,104,122.040905
222.270841,103,122.106045
222.657992,104,122.825765
221.635855,102,122.890277
222.701353,104,122.956279
222.645372,104,123.021785
221.73114,102,123.084294
222.89543,105,123.149293
222.460663,103,123.213804
221.82734,102,123.278318
222.19678,103,123.344317
222.620587,104,123.409479
222.583011,104,124.122047
222.501529,104,124.188554
222.09816,104,124.254812
223.038677,105,124.321679
222.736667,104,124.38824
221.943596,102,124.45124
222.812299,105,124.517264
222.63367,104,124.582841
222.399946,104,124.648842
222.431478,103,124.713354
221.754639,102,125.42635
222.043271,103,125.489864
222.17167,104,125.554862
222.858477,105,125.621864
221.706223,102,125.686373
222.204765,104,125.752374
222.511387,104,125.818883
222.735625,105,125.885395
222.365494,104,125.951396
222.299015,104,126.017904
222.552578,104,126.732513
223.294788,105,126.799026
222.107245,103,126.864027
222.450329,104,126.930533
221.713532,102,126.995094
222.273489,103,127.060097
22.691157,500,128.328001
222.755372,104,128.393514
221.849315,103,128.456516
221.666646,102,128.518532
222.552024,104,128.58568
222.23733,104,128.651433
222.898173,104,128.717449
222.761552,105,128.78196
222.562489,104,128.84896
223.140869,106,129.564903
222.938849,105,129.631406
222.399089,103,129.695915
222.191295,104,129.760918
221.725244,102,129.825425
222.340294,104,129.890936
44.706273,500,130.209469
222.624419,104,130.927189
222.181232,104,130.992698
223.064035,105,131.0577
222.754704,104,131.122249
221.670093,102,131.187312
222.667356,104,131.253312
222.561313,104,131.318823
222.64739,104,131.384334
222.961922,105,131.451332
222.449985,104,132.16835
222.607001,104,132.234857
222.406867,104,132.301365
222.398725,103,132.367368
222.048907,103,132.431875
222.193658,103,132.497388
222.103793,103,132.562443
222.614631,104,132.626947
222.438394,103,132.692459
222.036757,102,132.757458
222.500166,103,133.475263
221.862678,103,133.539262
222.526631,104,133.604767
222.155962,103,133.66977
222.091603,103,133.733277
222.734402,104,133.799786
222.680881,104,133.86479
221.749356,102,133.929296
222.985405,104,133.995807
222.27225,103,134.061807
222.428316,103,134.772677
222.714349,105,134.839183
222.453014,104,134.903693
222.580658,104,134.968699
222.204591,103,135.032207
222.016905,102,135.097575
221.972156,103,135.161174
222.022945,104,135.227185
222.920828,105,135.294696
222.459085,104,135.361701
222.594352,104,136.075077
222.167284,103,136.141076
222.126557,103,136.206588
222.073426,103,136.27259
222.978608,105,136.339095
221.952264,103,136.405611
222.483233,103,136.471612
222.607984,104,136.535738
222.317266,103,136.600751
222.270702,103,136.667753
222.168385,103,137.384993
222.786122,104,137.450015
222.913991,105,137.516578
222.735097,104,137.582782
222.573635,105,137.64812
222.486528,103,137.71063
222.408244,104,137.777139
222.0691,102,137.841139
222.790906,104,137.90765
222.21061,103,137.973655
222.383552,103,138.687405
223.073124,105,138.754418
222.771208,104,138.820928
222.910721,105,138.887081
222.792632,104,138.954082
222.918129,105,139.020188
222.447958,103,139.085288
222.488502,104,139.152287
222.909967,105,139.219798
22.901268,500,140.190793
222.618704,103,140.255791
222.050667,103,140.321301
222.075473,103,140.386809
222.618387,104,140.453809
222.687718,104,140.52042
222.590834,104,140.586813
222.732152,104,141.299193
222.9149,105,141.365198
223.397384,106,141.431706
222.343896,103,141.497723
222.554967,104,141.563436
222.609755,105,141.629995
222.634877,104,141.697014
222.011873,103,141.762018
222.401371,103,141.828524
222.332807,103,141.894032
222.234389,103,142.609011
221.905128,102,142.672012
222.320585,103,142.735519
222.099264,103,142.801031
223.229972,106,142.867118
222.675828,104,142.93364
222.752272,104,142.998676
221.965322,102,143.063679
222.546984,103,143.129188
222.93441,104,143.848784
222.812509,104,143.914296
222.052528,102,143.978808
222.014658,103,144.043809
222.238726,102,144.107891
222.512772,103,144.173896
223.114296,106,144.242031
222.084078,103,144.307358
44.805019,500,145.275704
222.704596,104,145.341786
222.624714,103,145.406841
222.167386,102,145.470844
222.343681,103,145.53535
222.208225,104,145.600993
222.856121,104,145.667014
222.729747,104,145.734104
222.369216,103,146.450666
223.055188,105,146.517306
222.492587,104,146.582968
222.555377,103,146.648338
222.31083,103,146.711849
222.117978,103,146.776853
222.511201,103,146.841028
222.535678,103,146.907094
222.499145,104,146.973605
222.104887,102,147.037858
222.98763,105,147.752781
222.950877,105,147.819862
223.013082,105,147.886917
222.404218,103,147.951917
223.098225,105,148.020617
222.524932,103,148.086053
221.96751,102,148.15118
222.452727,103,148.216693
222.131618,103,148.281202
221.991046,103,148.346201
222.731131,104,149.062884
222.04176,102,149.128941
221.996575,102,149.194022
221.333189,102,149.259023
222.393781,103,149.325073
221.865176,102,149.389162
222.312076,103,149.455161
22.510536,500,150.432999
221.955544,102,150.498511
222.143629,103,150.56363
222.493072,103,150.629203
222.340986,104,150.695715
221.82786,102,150.758715
22.58276,500,151.722585
222.708199,104,151.78869
222.282376,103,151.85373
222.210744,103,151.919243
44.880589,500,152.232843
222.517054,104,152.298353
222.270352,103,153.018279
222.078253,103,153.083434
222.574968,104,153.150432
222.414186,103,153.213943
222.518282,103,153.276947
222.557973,103,153.342451
222.763578,104,153.407962
222.446847,103,153.472965
222.366696,103,153.535473
222.506198,103,154.251188
222.508777,103,154.316698
223.104297,105,154.384209
223.109442,105,154.451209
222.592349,103,154.516669
222.602243,104,154.580729
222.772375,104,154.646384
222.059746,103,154.712893
222.81082,104,154.778901
223.244191,106,154.845251
222.388085,103,155.559829
223.010396,106,155.627371
222.849356,105,155.692879
222.944113,105,155.758879
222.819496,104,155.824391
222.562704,103,155.890899
222.722602,104,155.956899
222.938755,105,156.023943
222.781022,104,156.089452
222.511922,103,156.154453
222.478996,104,156.873621
223.045093,105,156.94113
223.029664,105,157.007702
223.412954,106,157.074708
222.498401,104,157.141213
222.36766,103,157.205551
222.908661,105,157.26962
223.090893,105,157.335126
223.332033,106,157.402639
222.589686,104,157.467655
223.238889,105,158.188273
223.046145,105,158.254273
222.636186,104,158.319781
222.441834,103,158.383784
222.795399,105,158.449836
222.993192,104,158.516448
223.362244,106,158.584598
223.010618,105,158.651424
222.491796,104,158.717935
222.78995,104,158.781936
222.563534,104,159.502958
222.297135,103,159.567619
222.844074,105,159.634127
222.818225,104,159.698637
222.149187,102,159.762637
223.076813,105,159.830155
222.867086,104,159.895658
223.124724,105,159.962658
22.869279,500,160.936785
222.376485,103,161.003108
222.572936,104,161.069093
223.019012,105,161.13565
222.514314,103,161.20116
223.13864,106,161.269162
222.885362,104,161.335393
222.432438,103,161.400904
222.133077,103,162.123909
222.551844,104,162.190417
222.988533,105,162.257418
222.716792,104,162.323437
222.386071,103,162.389456
222.830274,104,162.455457
223.034942,104,162.52156
222.381957,103,162.587065
221.934657,102,162.652071
222.742976,104,163.366262
222.51147,103,163.430773
222.567821,103,163.496284
222.525458,103,163.561284
221.990987,102,163.625898
221.870054,102,163.690405
222.384658,103,163.756416
222.482374,103,163.820926
222.615157,103,163.885911
222.4825,103,163.951417
222.694855,104,164.667248
222.513947,103,164.733846
222.311984,103,164.799271
222.553488,104,164.864269
221.909232,102,164.927844
222.53312,104,164.993351
222.459086,103,165.057351
222.199728,102,165.120401
222.78759,104,165.186404
221.862266,102,165.250911
222.580333,103,165.971035
222.269226,103,166.036545
222.327619,103,166.102056
221.977034,102,166.166056
22.231985,500,166.48509
222.452774,103,166.550617
221.867602,102,167.267626
222.255831,103,167.334224
222.217089,103,167.398741
222.326549,103,167.464756
22.485277,500,167.782837
221.754528,102,167.847345
222.182896,103,167.912448
222.601027,103,168.628249
222.582969,104,168.693847
222.671569,104,168.759848
221.617504,101,168.824361
222.108658,102,168.888363
223.202159,105,168.955873
222.296205,103,169.021894
222.236226,103,169.087899
222.327521,103,169.153406
222.867374,104,169.871191
222.302287,102,169.935703
222.886911,104,170.000211
222.277913,103,170.066213
223.027274,105,170.133719
222.43077,104,170.199231
222.135073,103,170.265231
223.049967,105,170.331739
222.657166,104,170.398251
222.571622,103,170.464251
222.265062,103,171.179483
222.024728,103,171.244991
222.489091,104,171.3115
222.289909,103,171.3755
222.487534,103,171.441013
222.421459,103,171.506522
222.494175,103,171.571525
222.262282,103,171.638033
222.381392,103,171.703065
223.229127,105,171.770069
222.271805,102,172.487177
221.663179,101,172.551781
222.41084,103,172.6178
221.791524,102,172.6828
221.581368,102,172.746308
222.705942,103,172.811816
222.819724,104,172.877718
222.519678,103,172.944223
222.621034,104,173.010734
222.477127,103,173.076734
221.566028,101,173.788851
222.313235,103,173.853356
222.203392,103,173.917868
222.040639,102,173.982307
222.420055,103,174.046882
223.013563,105,174.113898
222.018397,103,174.179901
222.659956,104,174.246408
222.260563,103,174.310917
222.668976,103,174.377422
222.303963,103,175.090047
222.780061,104,175.155523
222.586111,104,175.221031
222.796871,104,175.287038
222.345454,104,175.353545
222.351383,103,175.420051
223.093464,105,175.487056
22.544708,500,176.448672
222.214637,103,176.513689
222.491878,103,176.578693
222.712217,104,176.645111
222.616213,104,176.711199
222.365823,103,176.776199
222.829382,104,176.84071
222.173531,103,176.90622
222.476371,103,176.971733
222.865377,105,177.689576
222.276369,103,177.755084
222.42363,103,177.818594
222.727886,104,177.8836
222.938879,104,177.948106
222.867537,104,178.013614
222.707841,103,178.076614
